date,updated_baseline_gross,updated_baseline_net
2010-12-29,-0.027830728749636564,-0.027830728749636564
2010-12-30,-0.010003215321645635,-0.010003215321645635
2010-12-31,-0.006440491194869932,-0.006440491194869932
2011-01-03,0.0017076834779176646,-0.0014649675768318245
2011-01-04,-0.0014746984178297194,-0.0014746984178297194
2011-01-05,0.0036486930590157183,0.0036486930590157183
2011-01-06,-0.007865966182519966,-0.007865966182519966
2011-01-07,-0.003204472029968568,-0.003204472029968568
2011-01-10,-0.005912668382663429,-0.005912668382663429
2011-01-11,-0.001164609254870465,-0.001164609254870465
2011-01-12,0.00526862841180834,0.00526862841180834
2011-01-13,-0.0011783478863279981,-0.0011783478863279981
2011-01-14,-0.009666086808646368,-0.009666086808646368
2011-01-17,0.004900748826252925,0.004900748826252925
2011-01-18,0.0025898743175417236,0.0025898743175417236
2011-01-19,-0.013146015706060058,-0.013146015706060058
2011-01-20,0.0033415080152798997,0.0033415080152798997
2011-01-21,-0.0038004730656042178,-0.0038004730656042178
2011-01-24,0.0006042436063388918,0.0006042436063388918
2011-01-25,-0.0008888055231646486,-0.0008888055231646486
2011-01-26,0.0008027128412982868,0.0008027128412982868
2011-01-27,-0.0013224391226974868,-0.0013224391226974868
2011-01-28,-0.01239357588238748,-0.01239357588238748
2011-01-31,0.004132356536183982,0.004132356536183982
2011-02-01,-0.0008665438988743309,-0.0024323748748345444
2011-02-02,0.003387196003348182,0.003387196003348182
2011-02-03,-0.0033694484103162837,-0.0033694484103162837
2011-02-04,0.007752480388181788,0.007752480388181788
2011-02-07,0.007003948862925523,0.007003948862925523
2011-02-08,0.014417984818136498,0.014417984818136498
2011-02-09,-0.003782390899645872,-0.003782390899645872
2011-02-10,0.0016904000527627906,0.0016904000527627906
2011-02-11,0.007647614921041982,0.007647614921041982
2011-02-14,0.0024693008552479478,0.0024693008552479478
2011-02-15,-0.0012265359468502227,-0.0012265359468502227
2011-02-16,0.0003553580190277313,0.0003553580190277313
2011-02-17,0.00043902525107254774,0.00043902525107254774
2011-02-18,-9.136139190294964e-05,-9.136139190294964e-05
2011-02-21,0.0018769423115980865,0.0018769423115980865
2011-02-22,-0.005884528470248914,-0.005884528470248914
2011-02-23,0.0001379413934632645,0.0001379413934632645
2011-02-24,-0.0031085580777314597,-0.0031085580777314597
2011-02-25,0.0034114058005438024,0.0034114058005438024
2011-02-28,0.0075239304973189255,0.0075239304973189255
2011-03-01,0.0026611151045136247,0.0012292392531624307
2011-03-02,0.006542432578142014,0.006542432578142014
2011-03-03,0.005349706480068871,0.005349706480068871
2011-03-04,0.002861685925655424,0.002861685925655424
2011-03-07,-0.000525681080455154,-0.000525681080455154
2011-03-08,0.0024228853433434045,0.0024228853433434045
2011-03-09,0.0016557196996667498,0.0016557196996667498
2011-03-10,-0.004677906626101883,-0.004677906626101883
2011-03-11,-0.002915807991073943,-0.002915807991073943
2011-03-14,0.007668254725877435,0.007668254725877435
2011-03-15,-0.009902471777852494,-0.009902471777852494
2011-03-16,-0.014698331477595647,-0.014698331477595647
2011-03-17,-0.009118378479170462,-0.009118378479170462
2011-03-18,0.019685221254908444,0.019685221254908444
2011-03-21,0.007439956061333431,0.007439956061333431
2011-03-22,0.002757776085240009,0.002757776085240009
2011-03-23,0.00262419483569954,0.00262419483569954
2011-03-24,0.007077915720441292,0.007077915720441292
2011-03-25,0.006525465551846602,0.006525465551846602
2011-03-28,-0.0005185432819133687,-0.0005185432819133687
2011-03-29,0.009682018340007124,0.009682018340007124
2011-03-30,0.00829414493754246,0.00829414493754246
2011-03-31,0.0044425630898382844,0.0044425630898382844
2011-04-01,0.013770138699595803,0.012196659694372575
2011-04-04,0.0012050174281326843,0.0012050174281326843
2011-04-05,0.0008985382874773968,0.0008985382874773968
2011-04-06,0.004931982713322321,0.004931982713322321
2011-04-07,0.002981014853480422,0.002981014853480422
2011-04-08,0.0011254844306148773,0.0011254844306148773
2011-04-11,-0.00903863596298387,-0.00903863596298387
2011-04-12,-0.010914718280553987,-0.010914718280553987
2011-04-13,4.44898775147696e-05,4.44898775147696e-05
2011-04-14,-0.006864697278397913,-0.006864697278397913
2011-04-15,-0.0015919121650242172,-0.0015919121650242172
2011-04-18,-0.009663963662111086,-0.009663963662111086
2011-04-19,0.001341913894059831,0.001341913894059831
2011-04-20,0.00280681951486056,0.00280681951486056
2011-04-21,-0.0014125186231528253,-0.0014125186231528253
2011-04-22,-0.0007960584419463014,-0.0007960584419463014
2011-04-25,-0.0021821121088363136,-0.0021821121088363136
2011-04-26,-0.0006443664895482626,-0.0006443664895482626
2011-04-27,0.004974024364372191,0.004974024364372191
2011-04-28,-0.006625487334176445,-0.006625487334176445
2011-04-29,-0.0015433072124469796,-0.0015433072124469796
2011-05-02,-0.0035127626914701225,-0.0035127626914701225
2011-05-03,-0.005912709572568304,-0.00726429616793259
2011-05-04,-0.0032466937756629307,-0.0032466937756629307
2011-05-05,-0.005954825294010211,-0.005954825294010211
2011-05-06,0.003164928260941449,0.003164928260941449
2011-05-09,0.0009621070144037653,0.0009621070144037653
2011-05-10,0.0015318877511041164,0.0015318877511041164
2011-05-11,-0.00726966866257081,-0.00726966866257081
2011-05-12,-0.003982236494495703,-0.003982236494495703
2011-05-13,-0.005852156155126062,-0.005852156155126062
2011-05-16,0.0022367177311706284,0.0022367177311706284
2011-05-17,0.0027515823871541115,0.0027515823871541115
2011-05-18,0.0014828826447744964,0.0014828826447744964
2011-05-19,0.0035826775097430753,0.0035826775097430753
2011-05-20,-0.006523455492073664,-0.006523455492073664
2011-05-23,-0.007408990386526345,-0.007408990386526345
2011-05-24,0.004569275371868023,0.004569275371868023
2011-05-25,-0.010131897412214902,-0.010131897412214902
2011-05-26,-0.0012317423601435652,-0.0012317423601435652
2011-05-27,-0.0006413681203819954,-0.0006413681203819954
2011-05-30,-0.0004240142287531763,-0.0004240142287531763
2011-05-31,0.009830370860050668,0.009830370860050668
2011-06-01,-0.004595922537416587,-0.005566604329408862
2011-06-02,0.00836539532264895,0.00836539532264895
2011-06-03,-0.005295215830147215,-0.005295215830147215
2011-06-06,-0.004821268054121792,-0.004821268054121792
2011-06-07,0.0020499970261761372,0.0020499970261761372
2011-06-08,0.0008106338650206068,0.0008106338650206068
2011-06-09,0.005362306828269556,0.005362306828269556
2011-06-10,-0.0002691188461513233,-0.0002691188461513233
2011-06-13,-0.001852664584742682,-0.001852664584742682
2011-06-14,-8.83753251297878e-05,-8.83753251297878e-05
2011-06-15,-0.002395102387374441,-0.002395102387374441
2011-06-16,-0.004399292479505745,-0.004399292479505745
2011-06-17,0.0013030426914951761,0.0013030426914951761
2011-06-20,-0.006628360569818656,-0.006628360569818656
2011-06-21,0.0009908720108678117,0.0009908720108678117
2011-06-22,-0.00386049581656285,-0.00386049581656285
2011-06-23,-0.0019665698469041562,-0.0019665698469041562
2011-06-24,-0.002660198153173981,-0.002660198153173981
2011-06-27,0.005944413323483017,0.005944413323483017
2011-06-28,-0.0006971012292204476,-0.0006971012292204476
2011-06-29,0.004883103105026815,0.004883103105026815
2011-06-30,0.0016837276395270384,0.0016837276395270384
2011-07-01,0.017260123271031092,0.015195101813193388
2011-07-04,0.004514741878744814,0.004514741878744814
2011-07-05,-0.007574065426202762,-0.007574065426202762
2011-07-06,-0.0011340334411535334,-0.0011340334411535334
2011-07-07,0.015746950145985962,0.015746950145985962
2011-07-08,-0.012921101869048362,-0.012921101869048362
2011-07-11,-0.012604746029666897,-0.012604746029666897
2011-07-12,-0.020614391958819204,-0.020614391958819204
2011-07-13,-0.004416185332224589,-0.004416185332224589
2011-07-14,-0.0027083596300087505,-0.0027083596300087505
2011-07-15,-0.0012802667478555867,-0.0012802667478555867
2011-07-18,-0.007590314926580993,-0.007590314926580993
2011-07-19,0.009284783930902558,0.009284783930902558
2011-07-20,-0.003048673200303774,-0.003048673200303774
2011-07-21,-0.005744904449109951,-0.005744904449109951
2011-07-22,-0.0009449821537296383,-0.0009449821537296383
2011-07-25,-0.007696840792141183,-0.007696840792141183
2011-07-26,0.004495852037253996,0.004495852037253996
2011-07-27,0.005591558915873838,0.005591558915873838
2011-07-28,-0.006979212488205714,-0.006979212488205714
2011-07-29,-0.013089814598819883,-0.013089814598819883
2011-08-01,0.00334886928736621,0.00334886928736621
2011-08-02,-0.020519512257947084,-0.022381546458648004
2011-08-03,0.0066966313278211355,0.0066966313278211355
2011-08-04,-0.02369835197124507,-0.02369835197124507
2011-08-05,-0.005744422231524487,-0.005744422231524487
2011-08-08,-0.0490595446782842,-0.0490595446782842
2011-08-09,0.0012951290611118533,0.0012951290611118533
2011-08-10,-0.019228107244271892,-0.019228107244271892
2011-08-11,0.009503566295016853,0.009503566295016853
2011-08-12,0.00966988091632341,0.00966988091632341
2011-08-15,0.015925713710160015,0.015925713710160015
2011-08-16,-0.0049253833058947654,-0.0049253833058947654
2011-08-17,0.0031947701180181738,0.0031947701180181738
2011-08-18,-0.00751954235502327,-0.00751954235502327
2011-08-19,-0.006383049732059108,-0.006383049732059108
2011-08-22,0.0020840849446466104,0.0020840849446466104
2011-08-23,0.010300478559844126,0.010300478559844126
2011-08-24,-0.008604718435416728,-0.008604718435416728
2011-08-25,0.009416514248809285,0.009416514248809285
2011-08-26,0.01521654139056881,0.01521654139056881
2011-08-29,0.01963261702459639,0.01963261702459639
2011-08-30,0.0022919276119245068,0.0022919276119245068
2011-08-31,0.004952163945894472,0.004952163945894472
2011-09-01,-0.00690820783786871,-0.00866402884034936
2011-09-02,-0.012452057603797516,-0.012452057603797516
2011-09-04,0.0,0.0
2011-09-06,0.009547358817205519,0.009547358817205519
2011-09-07,0.003726521996543725,0.003726521996543725
2011-09-08,-3.254042842356936e-05,-3.254042842356936e-05
2011-09-09,-0.005895317155227723,-0.005895317155227723
2011-09-12,-0.008586145735915252,-0.008586145735915252
2011-09-13,0.0012188431091063076,0.0012188431091063076
2011-09-14,-0.005181090239724449,-0.005181090239724449
2011-09-15,-0.0029677433342258433,-0.0029677433342258433
2011-09-16,-0.004802269910045184,-0.004802269910045184
2011-09-18,0.0,0.0
2011-09-20,-0.002562098478146192,-0.002562098478146192
2011-09-21,-0.02625222055021267,-0.02625222055021267
2011-09-22,0.0012949119922057032,0.0012949119922057032
2011-09-23,0.023247687710911354,0.023247687710911354
2011-09-25,0.0,0.0
2011-09-27,0.015116863376102394,0.015116863376102394
2011-09-28,-0.008529055566106778,-0.008529055566106778
2011-09-29,0.008755054524583116,0.008755054524583116
2011-09-30,-0.0005725987333985083,-0.0005725987333985083
2011-10-02,0.0,-0.0022906598918834495
2011-10-04,-0.003646045481762002,-0.003646045481762002
2011-10-05,0.006789135977264965,0.006789135977264965
2011-10-06,0.009866548943854546,0.009866548943854546
2011-10-07,0.0010353100179132206,0.0010353100179132206
2011-10-09,0.0,0.0
2011-10-11,0.0014871152041510322,0.0014871152041510322
2011-10-12,0.0065590487229166515,0.0065590487229166515
2011-10-13,-0.004900906052369693,-0.004900906052369693
2011-10-14,0.0029541892195465843,0.0029541892195465843
2011-10-16,0.0,0.0
2011-10-18,-0.003919355727545107,-0.003919355727545107
2011-10-19,-0.0041492171936988,-0.0041492171936988
2011-10-20,-0.010380277944857923,-0.010380277944857923
2011-10-21,0.003401185254066558,0.003401185254066558
2011-10-23,0.0,0.0
2011-10-25,0.004399008268097585,0.004399008268097585
2011-10-26,0.005780825354038786,0.005780825354038786
2011-10-27,0.0045491173460574675,0.0045491173460574675
2011-10-28,0.007624424512494544,0.007624424512494544
2011-10-31,0.0033849771869853724,0.0033849771869853724
2011-11-01,-0.009671112952789713,-0.011986903330100988
2011-11-02,0.005318771007690664,0.005318771007690664
2011-11-03,0.007205378488550783,0.007205378488550783
2011-11-04,-0.005678309971929885,-0.005678309971929885
2011-11-07,-0.0014753026178512157,-0.0014753026178512157
2011-11-08,0.0027543366268176113,0.0027543366268176113
2011-11-09,-0.019038555142850064,-0.019038555142850064
2011-11-10,0.004365002653693205,0.004365002653693205
2011-11-11,0.0017399830594987617,0.0017399830594987617
2011-11-14,-0.006306601271729122,-0.006306601271729122
2011-11-15,-0.007251210300809215,-0.007251210300809215
2011-11-16,-0.00017031484763871136,-0.00017031484763871136
2011-11-17,-0.0017891856982277005,-0.0017891856982277005
2011-11-18,-0.0013557206322786582,-0.0013557206322786582
2011-11-21,-0.011421461637557712,-0.011421461637557712
2011-11-22,-0.0023025864603535835,-0.0023025864603535835
2011-11-23,-0.012101587763508675,-0.012101587763508675
2011-11-24,0.0007547010228522067,0.0007547010228522067
2011-11-25,-0.0020092652891501184,-0.0020092652891501184
2011-11-28,0.01447250953286055,0.01447250953286055
2011-11-29,0.0007176026072810488,0.0007176026072810488
2011-11-30,0.0103712749676328,0.0103712749676328
2011-12-01,0.007935188910103756,0.00639308068370305
2011-12-02,0.007199212072732742,0.007199212072732742
2011-12-05,-0.0024397965600489063,-0.0024397965600489063
2011-12-06,0.00371558652757493,0.00371558652757493
2011-12-07,-0.005041290736659668,-0.005041290736659668
2011-12-08,-0.0026917778976399175,-0.0026917778976399175
2011-12-09,-0.001230772337145092,-0.001230772337145092
2011-12-12,-0.0041682979139452386,-0.0041682979139452386
2011-12-13,-0.0017044954226957867,-0.0017044954226957867
2011-12-14,-0.001540997245592771,-0.001540997245592771
2011-12-15,-0.0041136929452748735,-0.0041136929452748735
2011-12-16,0.004412050838619039,0.004412050838619039
2011-12-19,-0.00042477081931960455,-0.00042477081931960455
2011-12-20,0.0008053565076662,0.0008053565076662
2011-12-21,0.0035447771319993705,0.0035447771319993705
2011-12-22,-0.0022686419260928765,-0.0022686419260928765
2011-12-23,-0.002368124509579837,-0.002368124509579837
2011-12-26,0.0011516244853667552,0.0011516244853667552
2011-12-27,-0.003962076467324731,-0.003962076467324731
2011-12-28,0.0014137961367192218,0.0014137961367192218
2011-12-29,0.004296503752229996,0.004296503752229996
2011-12-30,-0.004478049805218724,-0.004478049805218724
2012-01-02,-0.0001993390723806327,-0.0001993390723806327
2012-01-03,0.001986796894938587,0.0009117445624465597
2012-01-04,0.000632093600889834,0.000632093600889834
2012-01-05,0.0017088849530525437,0.0017088849530525437
2012-01-06,0.002447978357224701,0.002447978357224701
2012-01-09,0.004532028133146671,0.004532028133146671
2012-01-10,0.01128849440235284,0.01128849440235284
2012-01-11,0.002335885280057664,0.002335885280057664
2012-01-12,0.0005655519789363152,0.0005655519789363152
2012-01-13,0.0019920428672024343,0.0019920428672024343
2012-01-16,0.0039256786476400095,0.0039256786476400095
2012-01-17,0.005463632740508423,0.005463632740508423
2012-01-18,0.0044077589169654475,0.0044077589169654475
2012-01-19,-0.00033292094510504826,-0.00033292094510504826
2012-01-20,0.00187957228727343,0.00187957228727343
2012-01-23,-0.00023256972477015954,-0.00023256972477015954
2012-01-24,0.001398792429333045,0.001398792429333045
2012-01-25,0.001219269464172322,0.001219269464172322
2012-01-26,0.004778271869379958,0.004778271869379958
2012-01-27,-0.0016690757482990177,-0.0016690757482990177
2012-01-30,-0.006952045000328557,-0.006952045000328557
2012-01-31,0.006412263954956893,0.006412263954956893
2012-02-01,0.009881914454559331,0.00857636078015408
2012-02-02,0.0036891433513491223,0.0036891433513491223
2012-02-03,0.011145055550247116,0.011145055550247116
2012-02-06,-0.00572797488067461,-0.00572797488067461
2012-02-07,9.688645077195085e-05,9.688645077195085e-05
2012-02-08,0.003756412787279983,0.003756412787279983
2012-02-09,0.0006102895601542171,0.0006102895601542171
2012-02-10,-0.00349186443682586,-0.00349186443682586
2012-02-13,0.004995407260633562,0.004995407260633562
2012-02-14,0.0038355933604616015,0.0038355933604616015
2012-02-15,0.0003178360182966582,0.0003178360182966582
2012-02-16,0.002411728985697523,0.002411728985697523
2012-02-17,0.007072667449058911,0.007072667449058911
2012-02-20,0.0026625911613041074,0.0026625911613041074
2012-02-21,-6.961730533965342e-06,-6.961730533965342e-06
2012-02-22,0.002444167167393477,0.002444167167393477
2012-02-23,-0.004033350382558245,-0.004033350382558245
2012-02-24,0.00518494297729651,0.00518494297729651
2012-02-27,-0.00107669266493349,-0.00107669266493349
2012-02-28,0.00518504523803163,0.00518504523803163
2012-02-29,0.0038757225390445597,0.0038757225390445597
2012-03-01,0.001473392810867796,0.0003403428163908349
2012-03-02,-0.0046248044511599615,-0.0046248044511599615
2012-03-05,-0.01150245581866794,-0.01150245581866794
2012-03-06,-0.015897596989562536,-0.015897596989562536
2012-03-07,0.0012552910142422519,0.0012552910142422519
2012-03-08,0.004691481892010936,0.004691481892010936
2012-03-09,0.0025219206813356454,0.0025219206813356454
2012-03-12,-0.00411032040323576,-0.00411032040323576
2012-03-13,0.011256133417787782,0.011256133417787782
2012-03-14,-0.004012588559809613,-0.004012588559809613
2012-03-15,-0.0021664443509277383,-0.0021664443509277383
2012-03-16,-0.002098429187730549,-0.002098429187730549
2012-03-19,-0.010661158247244283,-0.010661158247244283
2012-03-20,-0.0032799706722345117,-0.0032799706722345117
2012-03-21,-0.004682288847615157,-0.004682288847615157
2012-03-22,-0.010238167013895856,-0.010238167013895856
2012-03-23,-0.0008674655966214298,-0.0008674655966214298
2012-03-26,0.006043340132077925,0.006043340132077925
2012-03-27,0.007614008415124468,0.007614008415124468
2012-03-28,-0.0030477304531593176,-0.0030477304531593176
2012-03-29,-0.0137435318712405,-0.0137435318712405
2012-03-30,0.007495469964478073,0.007495469964478073
2012-04-02,-0.0042284425924491486,-0.0042284425924491486
2012-04-03,0.01024258755113325,0.0086867758248492
2012-04-04,-0.005614466873575016,-0.005614466873575016
2012-04-05,0.006444984270046987,0.006444984270046987
2012-04-06,-0.007237771822158338,-0.007237771822158338
2012-04-09,-0.0014262740388098043,-0.0014262740388098043
2012-04-10,-0.01651883814496692,-0.01651883814496692
2012-04-11,-0.00021321323753062513,-0.00021321323753062513
2012-04-12,0.0012943458353523452,0.0012943458353523452
2012-04-13,0.007969949599964218,0.007969949599964218
2012-04-16,-0.010120826854311286,-0.010120826854311286
2012-04-17,0.010374484434421906,0.010374484434421906
2012-04-18,-0.006163225752232408,-0.006163225752232408
2012-04-19,-0.004337783304190909,-0.004337783304190909
2012-04-20,-0.00313232009314841,-0.00313232009314841
2012-04-23,-0.003229994280275837,-0.003229994280275837
2012-04-24,0.002091229346622343,0.002091229346622343
2012-04-25,0.004930123244252516,0.004930123244252516
2012-04-26,-0.0024713260773450876,-0.0024713260773450876
2012-04-27,-0.006996917722242583,-0.006996917722242583
2012-04-30,-0.005476014220080046,-0.005476014220080046
2012-05-01,0.004983373350435665,0.003395214500902733
2012-05-02,0.003336010978390468,0.003336010978390468
2012-05-03,-1.7774214200663523e-05,-1.7774214200663523e-05
2012-05-04,-0.006154968995650004,-0.006154968995650004
2012-05-07,0.0076199578092934475,0.0076199578092934475
2012-05-08,-0.011667782626542987,-0.011667782626542987
2012-05-09,-0.018031659107587826,-0.018031659107587826
2012-05-10,0.011242788961702317,0.011242788961702317
2012-05-11,-0.004760700188294019,-0.004760700188294019
2012-05-14,-0.01540351028374607,-0.01540351028374607
2012-05-15,-0.004111266245568072,-0.004111266245568072
2012-05-16,-0.0029452427442798333,-0.0029452427442798333
2012-05-17,-0.00630860124277611,-0.00630860124277611
2012-05-18,-0.004814203933590178,-0.004814203933590178
2012-05-21,-0.001757195588795237,-0.001757195588795237
2012-05-22,-0.01708482855391469,-0.01708482855391469
2012-05-23,0.011819504426131508,0.011819504426131508
2012-05-24,0.007630837897219409,0.007630837897219409
2012-05-25,0.012772403864071557,0.012772403864071557
2012-05-28,0.006541200287634143,0.006541200287634143
2012-05-29,-0.0005311735695476797,-0.0005311735695476797
2012-05-30,-0.01911841445474767,-0.01911841445474767
2012-05-31,-0.0026441897090448883,-0.0026441897090448883
2012-06-01,-0.001818612400301446,-0.0029478757992017525
2012-06-04,0.0006734094788042615,0.0006734094788042615
2012-06-05,0.010812448318956185,0.010812448318956185
2012-06-06,0.003248370954625277,0.003248370954625277
2012-06-07,0.0060503860970864045,0.0060503860970864045
2012-06-08,0.0014598460945304756,0.0014598460945304756
2012-06-11,-0.01156135194870791,-0.01156135194870791
2012-06-12,-0.00013867159274549411,-0.00013867159274549411
2012-06-13,0.0030539592288681364,0.0030539592288681364
2012-06-14,-0.0011300011783149581,-0.0011300011783149581
2012-06-15,-0.0015704465361174279,-0.0015704465361174279
2012-06-18,0.003941039357407038,0.003941039357407038
2012-06-19,0.006529530289401484,0.006529530289401484
2012-06-20,0.004365313556966819,0.004365313556966819
2012-06-21,-0.00248488657868365,-0.00248488657868365
2012-06-22,-0.008215793675493886,-0.008215793675493886
2012-06-25,-0.001610859211076333,-0.001610859211076333
2012-06-26,0.0018546788929033817,0.0018546788929033817
2012-06-27,0.0001233358740643283,0.0001233358740643283
2012-06-28,-0.00040697225980991644,-0.00040697225980991644
2012-06-29,0.01869391006196964,0.01869391006196964
2012-07-02,0.008756718013920613,0.008756718013920613
2012-07-03,0.005375707991242292,0.004236458100993356
2012-07-04,0.0012074752043661331,0.0012074752043661331
2012-07-05,0.003259441416301976,0.003259441416301976
2012-07-06,-0.0036888983258992957,-0.0036888983258992957
2012-07-09,-0.0063384192609057255,-0.0063384192609057255
2012-07-10,0.006489865146675766,0.006489865146675766
2012-07-11,9.471221018405435e-05,9.471221018405435e-05
2012-07-12,-0.0024524363173972223,-0.0024524363173972223
2012-07-13,0.004265047059474661,0.004265047059474661
2012-07-16,-0.0024228466324078225,-0.0024228466324078225
2012-07-17,0.002364185101514424,0.002364185101514424
2012-07-18,-0.0016733344061793272,-0.0016733344061793272
2012-07-19,-0.0006830417194224965,-0.0006830417194224965
2012-07-20,0.0013797413834304275,0.0013797413834304275
2012-07-23,-0.005946930107515609,-0.005946930107515609
2012-07-24,-0.005263082608218854,-0.005263082608218854
2012-07-25,0.0008970754430247928,0.0008970754430247928
2012-07-26,0.0023198626816119967,0.0023198626816119967
2012-07-27,4.1145771063143266e-05,4.1145771063143266e-05
2012-07-30,3.1540054693347764e-05,3.1540054693347764e-05
2012-07-31,-0.0030253075947046285,-0.0030253075947046285
2012-08-01,0.008372375404643596,0.007625071816732191
2012-08-02,-0.0004203116676121056,-0.0004203116676121056
2012-08-03,0.0024215873177789813,0.0024215873177789813
2012-08-06,0.0023457335111645287,0.0023457335111645287
2012-08-07,0.0011745307450680706,0.0011745307450680706
2012-08-08,0.0009562452726106358,0.0009562452726106358
2012-08-09,0.0029277321064111765,0.0029277321064111765
2012-08-10,-0.0018372685845519697,-0.0018372685845519697
2012-08-13,-0.0061651835169788645,-0.0061651835169788645
2012-08-14,-0.0013946132427640778,-0.0013946132427640778
2012-08-15,-0.0011258687392207323,-0.0011258687392207323
2012-08-16,0.0020181966542005235,0.0020181966542005235
2012-08-17,0.0026782540831674128,0.0026782540831674128
2012-08-20,-0.0014287584419316835,-0.0014287584419316835
2012-08-21,-0.002833674425016996,-0.002833674425016996
2012-08-22,-0.0062412859345960985,-0.0062412859345960985
2012-08-23,-0.0013420759673436512,-0.0013420759673436512
2012-08-24,0.0005970130791891604,0.0005970130791891604
2012-08-27,-0.0028180185040914004,-0.0028180185040914004
2012-08-28,-0.007442420600085131,-0.007442420600085131
2012-08-29,-0.0030454391659211822,-0.0030454391659211822
2012-08-30,-0.0007871398183930709,-0.0007871398183930709
2012-08-31,0.000819639817353677,0.000819639817353677
2012-09-03,-0.0027454243973661662,-0.0035577339901914007
2012-09-04,-1.4957140834858545e-05,-1.4957140834858545e-05
2012-09-05,0.004003984910356903,0.004003984910356903
2012-09-06,0.005848862848267878,0.005848862848267878
2012-09-07,-0.004343087245082864,-0.004343087245082864
2012-09-10,0.0008413529952800657,0.0008413529952800657
2012-09-11,-0.008225184063501171,-0.008225184063501171
2012-09-12,-0.004449931297538002,-0.004449931297538002
2012-09-13,0.0007942697955924086,0.0007942697955924086
2012-09-14,0.007619352040864817,0.007619352040864817
2012-09-17,-0.0021429586585039032,-0.0021429586585039032
2012-09-18,0.006578719900062463,0.006578719900062463
2012-09-19,-0.003237458089895149,-0.003237458089895149
2012-09-20,0.002992524458128556,0.002992524458128556
2012-09-21,0.006301773469624902,0.006301773469624902
2012-09-24,-0.0021254308698746604,-0.0021254308698746604
2012-09-25,0.0033639544921845958,0.0033639544921845958
2012-09-26,0.0008846618695902313,0.0008846618695902313
2012-09-27,0.0015175370710742379,0.0015175370710742379
2012-09-28,0.0018476086291150076,0.0018476086291150076
2012-10-01,0.005767240330452188,0.005767240330452188
2012-10-02,0.0027075218121594352,0.0011632173978607292
2012-10-03,-0.003727556942410282,-0.003727556942410282
2012-10-04,0.00016009778614981506,0.00016009778614981506
2012-10-05,-0.010094840913843018,-0.010094840913843018
2012-10-08,-0.0087261238264273,-0.0087261238264273
2012-10-09,0.0015867420160685939,0.0015867420160685939
2012-10-10,-0.0002482990055703607,-0.0002482990055703607
2012-10-11,0.009377869307571923,0.009377869307571923
2012-10-12,-0.005399474159164471,-0.005399474159164471
2012-10-15,-0.003527501625758279,-0.003527501625758279
2012-10-16,0.005426793965560105,0.005426793965560105
2012-10-17,0.00034725398843272895,0.00034725398843272895
2012-10-18,0.005317105590457864,0.005317105590457864
2012-10-19,0.0010602079031567823,0.0010602079031567823
2012-10-22,0.004228734262377533,0.004228734262377533
2012-10-23,-0.010754697155009589,-0.010754697155009589
2012-10-24,-0.005402476059000623,-0.005402476059000623
2012-10-25,0.005470050250230219,0.005470050250230219
2012-10-26,-0.007186101793905606,-0.007186101793905606
2012-10-29,-0.0017948004553839107,-0.0017948004553839107
2012-10-30,0.001962099697835834,0.001962099697835834
2012-10-31,0.00034457813268079615,0.00034457813268079615
2012-11-01,0.007403074014559439,0.005423193215136849
2012-11-02,0.008874850587941439,0.008874850587941439
2012-11-05,0.001759982997498284,0.001759982997498284
2012-11-06,0.008223471370542725,0.008223471370542725
2012-11-07,-0.00461525907036049,-0.00461525907036049
2012-11-08,-0.008976228263567644,-0.008976228263567644
2012-11-09,0.004152996286807155,0.004152996286807155
2012-11-12,-0.0076241323025725925,-0.0076241323025725925
2012-11-13,-0.006696480928033223,-0.006696480928033223
2012-11-14,0.002013754774343784,0.002013754774343784
2012-11-15,0.006426094915982094,0.006426094915982094
2012-11-16,0.00410237326609615,0.00410237326609615
2012-11-19,0.0008129928794317228,0.0008129928794317228
2012-11-20,0.0038515336513697627,0.0038515336513697627
2012-11-21,-0.0031162158618793703,-0.0031162158618793703
2012-11-22,0.0026323088335814624,0.0026323088335814624
2012-11-23,-0.014975482909092699,-0.014975482909092699
2012-11-26,0.002444273060573487,0.002444273060573487
2012-11-27,0.010405952054578092,0.010405952054578092
2012-11-28,-0.00045737149575823225,-0.00045737149575823225
2012-11-29,0.0021942751601055736,0.0021942751601055736
2012-11-30,0.0028498741844661763,0.0028498741844661763
2012-12-03,-0.001480135806439489,-0.006545835182914295
2012-12-04,0.0005657952180595028,0.0005657952180595028
2012-12-05,0.019719533554818505,0.019719533554818505
2012-12-06,0.029408751417311797,0.029408751417311797
2012-12-07,0.006064823445934569,0.006064823445934569
2012-12-10,-0.0023995284963304734,-0.0023995284963304734
2012-12-11,0.0009861352900921725,0.0009861352900921725
2012-12-12,0.004077113212971203,0.004077113212971203
2012-12-13,-0.003572196557433448,-0.003572196557433448
2012-12-14,-0.005335763952742165,-0.005335763952742165
2012-12-17,-0.004198031048734181,-0.004198031048734181
2012-12-18,0.006109245606061438,0.006109245606061438
2012-12-19,0.008410332187602173,0.008410332187602173
2012-12-20,4.135428970460797e-05,4.135428970460797e-05
2012-12-21,-0.008528797148675818,-0.008528797148675818
2012-12-24,0.012564613727091483,0.012564613727091483
2012-12-25,-3.386717782019469e-05,-3.386717782019469e-05
2012-12-26,0.003965833472747515,0.003965833472747515
2012-12-27,0.005413786563993754,0.005413786563993754
2012-12-28,0.007717492327095907,0.007717492327095907
