date,static_baseline,binary_gate,probability_scaled
2016-03-30,0.0012423189034162876,0.0,0.0
2016-03-31,0.00020334129731453291,0.0,0.0
2016-04-01,0.004810413621854623,0.002896086658181752,0.002896086658181752
2016-04-04,-0.003150573163347779,-0.003150573163347779,-0.003150573163347779
2016-04-05,-0.007679321434456677,-0.007679321434456677,-0.007679321434456677
2016-04-06,-0.0029369267033022986,-0.0029369267033022986,-0.0029369267033022986
2016-04-07,-0.003373367544777854,-0.003373367544777854,-0.003373367544777854
2016-04-08,0.0036727026077787057,0.0036727026077787057,0.0036727026077787057
2016-04-11,0.004594148454847289,0.004594148454847289,0.004594148454847289
2016-04-12,0.002420417726550759,0.002420417726550759,0.002420417726550759
2016-04-13,0.006741726560451678,0.006741726560451678,0.006741726560451678
2016-04-14,0.000868807995717973,0.000868807995717973,0.000868807995717973
2016-04-15,-0.0038245196847161746,-0.0038245196847161746,-0.0038245196847161746
2016-04-18,-0.0027521520118606885,-0.0027521520118606885,-0.0027521520118606885
2016-04-19,0.0032278001046135976,0.0032278001046135976,0.0032278001046135976
2016-04-20,0.01001237986326754,0.01001237986326754,0.01001237986326754
2016-04-21,-0.0033050430026231262,-0.0033050430026231262,-0.0033050430026231262
2016-04-22,0.003243401959850685,0.003243401959850685,0.003243401959850685
2016-04-25,-0.004665550631082768,-0.004665550631082768,-0.004665550631082768
2016-04-26,0.0026201599424483077,0.0026201599424483077,0.0026201599424483077
2016-04-27,-0.0009729199647479068,-0.0009729199647479068,-0.0009729199647479068
2016-04-28,-0.004817501851019304,-0.004817501851019304,-0.004817501851019304
2016-04-29,-0.004242437035395819,-0.004242437035395819,-0.004242437035395819
2016-05-02,-0.006929583770636773,-0.006929583770636773,-0.006929583770636773
2016-05-03,-0.009154247337781966,-0.0013267116627223691,-0.0013267116627223691
2016-05-04,-0.017073644386505795,0.0,0.0
2016-05-05,0.012465146741082364,0.0,0.0
2016-05-06,0.004106343630989688,0.0,0.0
2016-05-09,-0.00300966936420626,0.0,0.0
2016-05-10,0.0021365012196472746,0.0,0.0
2016-05-11,-0.0010139786771643413,0.0,0.0
2016-05-12,0.002344059898394347,0.0,0.0
2016-05-13,-0.0046058551004560504,0.0,0.0
2016-05-16,0.0005534389452980302,0.0,0.0
2016-05-17,0.004883671960925161,0.0,0.0
2016-05-18,0.0019689440516585995,0.0,0.0
2016-05-19,-0.0010179690360401518,0.0,0.0
2016-05-20,0.005036792194976601,0.0,0.0
2016-05-23,-0.008222578316309303,0.0,0.0
2016-05-24,0.007186351690914567,0.0,0.0
2016-05-25,0.002017437938939834,0.0,0.0
2016-05-26,0.00013437738703394437,0.0,0.0
2016-05-27,0.003518801260176177,0.0,0.0
2016-05-30,0.00019561669891493018,0.0,0.0
2016-05-31,-0.0007646699793256281,0.0,0.0
2016-06-01,-0.006165450269697947,-0.0072186867316083835,-0.0072186867316083835
2016-06-02,0.005924584409664648,0.005924584409664648,0.005924584409664648
2016-06-03,-0.0011768262345175093,-0.0011768262345175093,-0.0011768262345175093
2016-06-06,0.01235563287657476,0.01235563287657476,0.01235563287657476
2016-06-07,0.014154138134256153,0.014154138134256153,0.014154138134256153
2016-06-08,0.004411982366830354,0.004411982366830354,0.004411982366830354
2016-06-09,0.003476005706706912,0.003476005706706912,0.003476005706706912
2016-06-10,-0.006164222425855519,-0.006164222425855519,-0.006164222425855519
2016-06-13,-0.006965190228493156,-0.006965190228493156,-0.006965190228493156
2016-06-14,-0.001464746047788052,-0.001464746047788052,-0.001464746047788052
2016-06-15,0.001146563189565228,0.001146563189565228,0.001146563189565228
2016-06-16,-0.00262299703533029,-0.00262299703533029,-0.00262299703533029
2016-06-17,0.004203813891379759,0.004203813891379759,0.004203813891379759
2016-06-20,0.00876382364233151,0.00876382364233151,0.00876382364233151
2016-06-21,0.005961441596081932,0.005961441596081932,0.005961441596081932
2016-06-22,0.004500633582937053,0.004500633582937053,0.004500633582937053
2016-06-23,0.006159518771541172,0.006159518771541172,0.006159518771541172
2016-06-24,-0.006234520126122365,-0.006234520126122365,-0.006234520126122365
2016-06-27,-0.005092852862046283,-0.005092852862046283,-0.005092852862046283
2016-06-28,0.024979565089662734,0.024979565089662734,0.024979565089662734
2016-06-29,0.01146351605708155,0.01146351605708155,0.01146351605708155
2016-06-30,0.0013440604157848165,0.0013440604157848165,0.0013440604157848165
2016-07-01,-0.006016311776931965,-0.0032159870154604194,-0.003856674328641575
2016-07-04,-0.0033173676583841765,0.0,-0.0007743855641077306
2016-07-05,-0.0017828987236846714,0.0,-0.0004161887303621917
2016-07-06,-0.005472162184617398,0.0,-0.0012773873253132176
2016-07-07,0.0017626689629544447,0.0,0.0004114664215052738
2016-07-08,0.016627018582187163,0.0,0.0038813072562684336
2016-07-11,0.004906157660884033,0.0,0.0011452627682744364
2016-07-12,0.008214979675376464,0.0,0.0019176534907042937
2016-07-13,-0.005233689147527977,0.0,-0.001221719670603844
2016-07-14,0.007086318435896488,0.0,0.0016541858679907629
2016-07-15,-0.014159614257537506,0.0,-0.003305331818334505
2016-07-18,0.007307469391239892,0.0,0.0017058099642448333
2016-07-19,-0.001133156294690996,0.0,-0.0002645169202963551
2016-07-20,-0.0033620710323586517,0.0,-0.0007848208402174652
2016-07-21,-0.002371310794074691,0.0,-0.0005535439649878031
2016-07-22,0.004695082154350261,0.0,0.0010959906217930615
2016-07-25,-0.007148424230187083,0.0,-0.0016686834562892837
2016-07-26,-0.0016122644869613263,0.0,-0.00037635694104359103
2016-07-27,0.0002641663207246308,0.0,6.166533419218535e-05
2016-07-28,-0.0018603136527729353,0.0,-0.0004342599873664802
2016-07-29,-0.005182901626569909,0.0,-0.0012098641492637994
2016-08-01,0.0014302002092431978,0.0,0.0003338569944222709
2016-08-02,-0.013276520715631575,-0.013794958042476577,-0.01366263034739891
2016-08-03,0.00824611958032262,0.00824611958032262,0.00824611958032262
2016-08-04,0.010277176047389232,0.010277176047389232,0.010277176047389232
2016-08-05,0.014887049518558902,0.014887049518558902,0.014887049518558902
2016-08-08,0.00803238675116415,0.00803238675116415,0.00803238675116415
2016-08-09,0.003016484929267143,0.003016484929267143,0.003016484929267143
2016-08-10,0.0005067719706496364,0.0005067719706496364,0.0005067719706496364
2016-08-11,0.004147033969868112,0.004147033969868112,0.004147033969868112
2016-08-12,-0.00998581179407557,-0.00998581179407557,-0.00998581179407557
2016-08-15,0.0035460327271659817,0.0035460327271659817,0.0035460327271659817
2016-08-16,-0.014479146725495823,-0.014479146725495823,-0.014479146725495823
2016-08-17,0.0006303281500587149,0.0006303281500587149,0.0006303281500587149
2016-08-18,-0.010031174434433075,-0.010031174434433075,-0.010031174434433075
2016-08-19,0.007219905067279393,0.007219905067279393,0.007219905067279393
2016-08-22,-0.0044199568414389255,-0.0044199568414389255,-0.0044199568414389255
2016-08-23,-0.009094498466291389,-0.009094498466291389,-0.009094498466291389
2016-08-24,0.0010564582062255095,0.0010564582062255095,0.0010564582062255095
2016-08-25,0.00499825017134558,0.00499825017134558,0.00499825017134558
2016-08-26,0.007541909862426335,0.007541909862426335,0.007541909862426335
2016-08-29,0.0008874828628892427,0.0008874828628892427,0.0008874828628892427
2016-08-30,0.005594554953153238,0.005594554953153238,0.005594554953153238
2016-08-31,-0.0017689002183195312,-0.0017689002183195312,-0.0017689002183195312
2016-09-01,-0.00509115917467381,-0.0009130138035505981,-0.0009130138035505981
2016-09-02,0.006552992597642744,0.0,0.0
2016-09-05,-0.0014367015088904299,0.0,0.0
2016-09-06,-0.0017180321858625142,0.0,0.0
2016-09-07,0.00024839726185145217,0.0,0.0
2016-09-08,0.0009917949718883632,0.0,0.0
2016-09-09,-0.010154224188635824,0.0,0.0
2016-09-12,-0.0028395671932407835,0.0,0.0
2016-09-13,-0.002877365605394982,0.0,0.0
2016-09-14,-0.0027562293987691408,0.0,0.0
2016-09-15,0.0037364904086665193,0.0,0.0
2016-09-16,0.011880532054917263,0.0,0.0
2016-09-19,0.002601072895954021,0.0,0.0
2016-09-20,0.003277486393815818,0.0,0.0
2016-09-21,0.0033279924973517805,0.0,0.0
2016-09-22,0.000444450681580198,0.0,0.0
2016-09-23,-0.004206282782435551,0.0,0.0
2016-09-26,-0.0025519711798007946,0.0,0.0
2016-09-27,0.009732990631836424,0.0,0.0
2016-09-28,-0.0021178090389837403,0.0,0.0
2016-09-29,-0.008908909956279805,0.0,0.0
2016-09-30,0.0065318395719267015,0.0,0.0
2016-10-03,0.0012065817148417947,0.0006565503428023571,0.0006116430447938572
2016-10-04,-0.006339596878352136,-0.006339596878352136,-0.005905975649773151
2016-10-05,0.006611030523997946,0.006611030523997946,0.006158843542239209
2016-10-06,0.0051175126500552105,0.0051175126500552105,0.004767480595152338
2016-10-07,-0.004273146947535511,-0.004273146947535511,-0.003980868548002556
2016-10-10,0.006235069118510966,0.006235069118510966,0.005808597470025584
2016-10-11,0.002476618034513731,0.002476618034513731,0.002307220172874638
2016-10-12,0.007740034016855277,0.007740034016855277,0.007210624478041776
2016-10-13,-0.006220712020455527,-0.006220712020455527,-0.005795222381176265
2016-10-14,0.00553943136224753,0.00553943136224753,0.005160540546472018
2016-10-17,-0.0011406894051267942,-0.0011406894051267942,-0.001062667544940839
2016-10-18,0.0073454473294683525,0.0073454473294683525,0.006843027072063246
2016-10-19,0.004705331812055053,0.004705331812055053,0.004383492458486338
2016-10-20,0.004314247872257932,0.004314247872257932,0.004019158216139447
2016-10-21,0.00013384739983965383,0.00013384739983965383,0.0001246923896593125
2016-10-24,0.0038596970752520793,0.0038596970752520793,0.003595698177557411
2016-10-25,0.004270113455365159,0.004270113455365159,0.003978042543252465
2016-10-26,-0.007370160822192972,-0.007370160822192972,-0.006866050189944898
2016-10-27,0.003659593498207325,0.003659593498207325,0.0034092814579873795
2016-10-28,-0.007808588425603242,-0.007808588425603242,-0.007274489843067213
2016-10-31,0.003291090937616946,0.003291090937616946,0.003065984054148108
2016-11-01,-0.01926305687421637,-0.0014882310655260841,-0.00857073901153721
2016-11-02,-0.00423867841407296,0.0,-0.0017497382255904684
2016-11-03,0.0004518975417070792,0.0,0.00018654456071732283
2016-11-04,-0.008022597129332162,0.0,-0.003311750384058085
2016-11-07,0.011177363575382987,0.0,0.004614046737831505
2016-11-08,0.008582736159747372,0.0,0.0035429773320399434
2016-11-09,-0.0033228823776504752,0.0,-0.001371695077411904
2016-11-10,-0.023797209945315048,0.0,-0.009823554380882706
2016-11-11,-0.004257884233328268,0.0,-0.0017576664411383188
2016-11-14,0.0012789212861660168,0.0,0.0005279422601385132
2016-11-15,0.005728919194900177,0.0,0.002364913760231131
2016-11-16,-0.004200201705151195,0.0,-0.0017338549332482594
2016-11-17,0.0017658336661766699,0.0,0.0007289410433887881
2016-11-18,0.006878827570708898,0.0,0.0028395991325393813
2016-11-21,0.0004450145336913347,0.0,0.00018370323588545831
2016-11-22,-0.0006147483340247352,0.0,-0.00025376982023213746
2016-11-23,0.0024068594762388564,0.0,0.0009935582787355308
2016-11-24,-0.006628971673069679,0.0,-0.0027364579238227534
2016-11-25,-0.00011729171024475667,0.0,-4.8418343858959125e-05
2016-11-28,0.0010942820828413755,0.0,0.0004517226840255763
2016-11-29,-0.0022064600937246586,0.0,-0.000910832856866859
2016-11-30,0.011602578911523522,0.0,0.004789576809960159
2016-12-01,-0.013104881626553164,0.0,-0.0010167925316910407
2016-12-02,-0.001666394320369682,0.0,0.0
2016-12-05,0.0030969710768712685,0.0,0.0
2016-12-06,0.01642919438321556,0.0,0.0
2016-12-07,0.007010556965643756,0.0,0.0
2016-12-08,0.00589003322166354,0.0,0.0
2016-12-09,0.00021580885878494816,0.0,0.0
2016-12-12,-0.000574872282471766,0.0,0.0
2016-12-13,0.0001615776185285458,0.0,0.0
2016-12-14,0.005584687139823208,0.0,0.0
2016-12-15,0.010916560908083307,0.0,0.0
2016-12-16,-0.006540752310527328,0.0,0.0
2016-12-19,0.001478887916929299,0.0,0.0
2016-12-20,0.003535953183223626,0.0,0.0
2016-12-21,-0.0037611018734112697,0.0,0.0
2016-12-22,0.0026220747555384784,0.0,0.0
2016-12-23,0.00010381098880414742,0.0,0.0
2016-12-26,0.000217359543188622,0.0,0.0
2016-12-27,0.0021362094121436573,0.0,0.0
2016-12-28,-0.0006284728323132716,0.0,0.0
2016-12-29,-0.0021637564683340865,0.0,0.0
2016-12-30,-0.0038905503769145794,0.0,0.0
2017-01-02,0.004628597220875105,0.0,0.0
2017-01-03,0.0008683784234579883,0.0,0.0
2017-01-04,0.006344118446966741,0.0,0.0
2017-01-05,-0.005740365352506924,0.0,0.0
2017-01-06,0.0017856198126140169,0.0,0.0
2017-01-09,-0.005667670101149311,0.0,0.0
2017-01-10,-0.005906155240938612,0.0,0.0
2017-01-11,-0.007252116756732207,0.0,0.0
2017-01-12,0.011486118669022286,0.0,0.0
2017-01-13,-0.0027251223305851317,0.0,0.0
2017-01-16,-0.003429209113971021,0.0,0.0
2017-01-17,-0.006482017117333168,0.0,0.0
2017-01-18,0.0044934508971535385,0.0,0.0
2017-01-19,-0.003138839270539624,0.0,0.0
2017-01-20,0.00224799453636564,0.0,0.0
2017-01-23,-0.006626314638000321,0.0,0.0
2017-01-24,0.004318758346411356,0.0,0.0
2017-01-25,-0.006539921776532768,0.0,0.0
2017-01-26,0.0007544079015489105,0.0,0.0
2017-01-27,0.0005045628550220185,0.0,0.0
2017-01-30,0.004274236630893529,0.0,0.0
2017-01-31,-0.007105375541458262,0.0,0.0
2017-02-01,0.00400237018671602,0.002659998502701166,0.002659998502701166
2017-02-02,0.006594546229680853,0.006594546229680853,0.006594546229680853
2017-02-03,0.006286017413026328,0.006286017413026328,0.006286017413026328
2017-02-06,0.0018080405673561012,0.0018080405673561012,0.0018080405673561012
2017-02-07,-0.0001151364311472176,-0.0001151364311472176,-0.0001151364311472176
2017-02-08,-0.003418113438567267,-0.003418113438567267,-0.003418113438567267
2017-02-09,0.009930236011348372,0.009930236011348372,0.009930236011348372
2017-02-10,0.002964180998925081,0.002964180998925081,0.002964180998925081
2017-02-13,0.004904912663780365,0.004904912663780365,0.004904912663780365
2017-02-14,0.009168099024664707,0.009168099024664707,0.009168099024664707
2017-02-15,0.004288585908583055,0.004288585908583055,0.004288585908583055
2017-02-16,-0.01529039713016877,-0.01529039713016877,-0.01529039713016877
2017-02-17,0.006816403157448629,0.006816403157448629,0.006816403157448629
2017-02-20,0.0025257214513938384,0.0025257214513938384,0.0025257214513938384
2017-02-21,0.005300625693179481,0.005300625693179481,0.005300625693179481
2017-02-22,0.006714650446475441,0.006714650446475441,0.006714650446475441
2017-02-23,0.0024398593014088757,0.0024398593014088757,0.0024398593014088757
2017-02-24,-0.006657782029146221,-0.006657782029146221,-0.006657782029146221
2017-02-27,-0.001084721005168128,-0.001084721005168128,-0.001084721005168128
2017-02-28,-0.005383857242527086,-0.005383857242527086,-0.005383857242527086
2017-03-01,0.00767693547995468,-0.0018017486066516774,-0.0018017486066516774
2017-03-02,-0.00573795250220039,0.0,0.0
2017-03-03,0.001163757738142038,0.0,0.0
2017-03-06,0.0034330074669228637,0.0,0.0
2017-03-07,0.010861411429292322,0.0,0.0
2017-03-08,-0.015032405071470214,0.0,0.0
2017-03-09,-0.01231424787900709,0.0,0.0
2017-03-10,0.010877399464749337,0.0,0.0
2017-03-13,-0.0036394853989128026,0.0,0.0
2017-03-14,-0.0003802364118261404,0.0,0.0
2017-03-15,0.010557120890667127,0.0,0.0
2017-03-16,0.0031427313766263926,0.0,0.0
2017-03-17,0.008119589424523064,0.0,0.0
2017-03-20,0.006195252943362178,0.0,0.0
2017-03-21,-0.012797921422766787,0.0,0.0
2017-03-22,0.00361569590382433,0.0,0.0
2017-03-23,-0.0002519072224549967,0.0,0.0
2017-03-24,0.0113864921822587,0.0,0.0
2017-03-27,-0.01981369291581723,0.0,0.0
2017-03-28,-0.0022182843361719918,0.0,0.0
2017-03-29,0.01623011834146304,0.0,0.0
2017-03-30,0.0018648778814690861,0.0,0.0
2017-03-31,0.00491314990165913,0.0,0.0
2017-04-03,-0.005923293200550997,0.0,-0.0005047838057590777
2017-04-04,0.0023699512498320773,0.0,0.00016721971261460272
2017-04-05,-0.003931861081802155,0.0,-0.00027742540281623244
2017-04-06,0.0022246471470016957,0.0,0.00015696730327971006
2017-04-07,0.004072075725715111,0.0,0.00028731870862205644
2017-04-10,-0.001304324221859278,0.0,-9.203088947548094e-05
2017-04-11,-0.0014185473694239281,0.0,-0.00010009027968911911
2017-04-12,0.005181544001016289,0.0,0.0003656008952974267
2017-04-13,0.0030622044554571605,0.0,0.00021606391652359287
2017-04-14,-0.0021678063912033965,0.0,-0.00015295671662732133
2017-04-17,0.0014196093191511062,0.0,0.00010016520904819451
2017-04-18,-0.005745173454655054,0.0,-0.00040536962693917585
2017-04-19,-0.00771656256328099,0.0,-0.0005444674755634227
2017-04-20,0.008187888928687615,0.0,0.0005777234589413784
2017-04-21,-0.0037589173088564388,0.0,-0.00026522278556302236
2017-04-24,-0.002889701763916964,0.0,-0.00020389242122104562
2017-04-25,-0.009847160774679982,0.0,-0.0006947988465705562
2017-04-26,-0.011242844571880059,0.0,-0.0007932759116516168
2017-04-27,0.003345430243688985,0.0,0.00023604784442781698
2017-04-28,0.004412114490976635,0.0,0.00031131126315619935
2017-05-01,0.0006260163082578967,0.0,4.4170641554908494e-05
2017-05-02,-0.00108053723511748,-0.0027339478796694306,-0.0026045693577347873
2017-05-03,0.0030824333864188456,0.0030824333864188456,0.0030824333864188456
2017-05-04,-0.020559638668432093,-0.020559638668432093,-0.020559638668432093
2017-05-05,0.008415133889033788,0.008415133889033788,0.008415133889033788
2017-05-08,-0.002067403464763887,-0.002067403464763887,-0.002067403464763887
2017-05-09,0.0049876000637093226,0.0049876000637093226,0.0049876000637093226
2017-05-10,0.013098653292893642,0.013098653292893642,0.013098653292893642
2017-05-11,0.0065723734037032265,0.0065723734037032265,0.0065723734037032265
2017-05-12,-0.004474532843884819,-0.004474532843884819,-0.004474532843884819
2017-05-15,0.0083904514395086,0.0083904514395086,0.0083904514395086
2017-05-16,-0.005369636929496789,-0.005369636929496789,-0.005369636929496789
2017-05-17,-0.022128384934287794,-0.022128384934287794,-0.022128384934287794
2017-05-18,-0.020179409604803147,-0.020179409604803147,-0.020179409604803147
2017-05-19,0.010815383125516366,0.010815383125516366,0.010815383125516366
2017-05-22,-0.0028733563676508946,-0.0028733563676508946,-0.0028733563676508946
2017-05-23,0.005720114584624228,0.005720114584624228,0.005720114584624228
2017-05-24,0.0011401107668995302,0.0011401107668995302,0.0011401107668995302
2017-05-25,-0.0006416943705961002,-0.0006416943705961002,-0.0006416943705961002
2017-05-26,0.002907407700395045,0.002907407700395045,0.002907407700395045
2017-05-29,0.002318861357823284,0.002318861357823284,0.002318861357823284
2017-05-30,-0.005215883529493726,-0.005215883529493726,-0.005215883529493726
2017-05-31,-0.00018554260566884659,-0.00018554260566884659,-0.00018554260566884659
2017-06-01,0.003531646868385031,-0.0016247483546486638,-9.453198387628786e-06
2017-06-02,-0.007552315998751894,0.0,-0.002365842594229891
2017-06-05,0.003999985755015235,0.0,0.00125303770089755
2017-06-06,0.0003565670955794219,0.0,0.00011169840120064489
2017-06-07,0.0006548067100945969,0.0,0.00020512510413830135
2017-06-08,0.003248801987716537,0.0,0.0010177214676966302
2017-06-09,-0.00015260261243463323,0.0,-4.780437690216825e-05
2017-06-12,0.0013633868089592688,0.0,0.00042709528912456403
2017-06-13,0.00014928081621736584,0.0,4.676378922264577e-05
2017-06-14,0.005509255813006583,0.0,0.0017258324555108166
2017-06-15,0.0020993149768392073,0.0,0.0006576325450009943
2017-06-16,-0.0009405632354638293,0.0,-0.0002946413478189671
2017-06-19,0.0005543732374993205,0.0,0.00017366326019644383
2017-06-20,-0.003161856318915028,0.0,-0.0009904848204657134
2017-06-21,-0.0029630761827589476,0.0,-0.00092821484750873
2017-06-22,0.003573988540452935,0.0,0.0011195895830749722
2017-06-23,-0.0007114451218122773,0.0,-0.00022286768362429776
2017-06-26,0.005093177178180371,0.0,0.0015954914373405547
2017-06-27,-0.011436960465465254,0.0,-0.003582748420774856
2017-06-28,0.0014521293436843047,0.0,0.00045489482354647
2017-06-29,-0.00801434096522073,0.0,-0.002510576785099322
2017-06-30,-5.7230113193712507e-05,0.0,-1.7927936210383462e-05
2017-07-03,0.0010960652749273637,0.0,-0.000371937870331337
2017-07-04,0.0015792244076579354,0.0,0.0
2017-07-05,-0.010374827921610808,0.0,0.0
2017-07-06,-0.007165344614565006,0.0,0.0
2017-07-07,0.0071381577717786,0.0,0.0
2017-07-10,0.005797894185814648,0.0,0.0
2017-07-11,-0.004188866283956545,0.0,0.0
2017-07-12,0.013470828928368336,0.0,0.0
2017-07-13,0.0019152914009517852,0.0,0.0
2017-07-14,0.0028273386643634553,0.0,0.0
2017-07-17,0.0010807678316938254,0.0,0.0
2017-07-18,-0.0002984215300014184,0.0,0.0
2017-07-19,0.0012088202542152014,0.0,0.0
2017-07-20,-0.007428907856267257,0.0,0.0
2017-07-21,-0.005520472995434729,0.0,0.0
2017-07-24,-0.004376485469023797,0.0,0.0
2017-07-25,-0.0011664717022416983,0.0,0.0
2017-07-26,0.004064019749874788,0.0,0.0
2017-07-27,0.005077718979693626,0.0,0.0
2017-07-28,-0.004568857132883402,0.0,0.0
2017-07-31,-0.00599355632243004,0.0,0.0
2017-08-01,0.0002676089844003989,-0.0008525538117935979,-0.0008525538117935979
2017-08-02,0.0026604574251361127,0.0026604574251361127,0.0026604574251361127
2017-08-03,-0.003640551143866231,-0.003640551143866231,-0.003640551143866231
2017-08-04,0.0036145011360826083,0.0036145011360826083,0.0036145011360826083
2017-08-07,0.001876328614576437,0.001876328614576437,0.001876328614576437
2017-08-08,0.0010191215412124787,0.0010191215412124787,0.0010191215412124787
2017-08-09,-0.006701399288125526,-0.006701399288125526,-0.006701399288125526
2017-08-10,-0.0038223174497850993,-0.0038223174497850993,-0.0038223174497850993
2017-08-11,0.0009051713533813667,0.0009051713533813667,0.0009051713533813667
2017-08-14,0.0090517239893068,0.0090517239893068,0.0090517239893068
2017-08-15,0.0018837990198259115,0.0018837990198259115,0.0018837990198259115
2017-08-16,0.00346799594593064,0.00346799594593064,0.00346799594593064
2017-08-17,-0.005733603272512839,-0.005733603272512839,-0.005733603272512839
2017-08-18,0.0026361229282087454,0.0026361229282087454,0.0026361229282087454
2017-08-21,-0.00238187978499392,-0.00238187978499392,-0.00238187978499392
2017-08-22,0.004841375286318065,0.004841375286318065,0.004841375286318065
2017-08-23,-0.0013715753253667373,-0.0013715753253667373,-0.0013715753253667373
2017-08-24,0.003205472720700344,0.003205472720700344,0.003205472720700344
2017-08-25,0.0011222233697284522,0.0011222233697284522,0.0011222233697284522
2017-08-28,-0.009020137996375067,-0.009020137996375067,-0.009020137996375067
2017-08-29,0.003988825614047575,0.003988825614047575,0.003988825614047575
2017-08-30,0.00844589016943424,0.00844589016943424,0.00844589016943424
2017-08-31,-0.005119494511469354,-0.005119494511469354,-0.005119494511469354
2017-09-01,0.013592409138582196,-0.0019474447621018493,0.0014100563908968939
2017-09-04,-0.007256694632865638,0.0,-0.0014962031287523371
2017-09-05,-0.001284024558954745,0.0,-0.000264743338351592
2017-09-06,0.00874034773357169,0.0,0.0018021063703198951
2017-09-07,-0.006528129512023903,0.0,-0.0013459857820878876
2017-09-08,-0.005862167476192821,0.0,-0.0012086760933036895
2017-09-11,0.013148076856372783,0.0,0.002710902790436516
2017-09-12,-0.003430009444578834,0.0,-0.0007072077746507456
2017-09-13,0.0028906326875676024,0.0,0.0005959977496675384
2017-09-14,0.003381961544091117,0.0,0.000697301140476818
2017-09-15,-0.0001770667299500105,0.0,-3.650805342549348e-05
2017-09-18,-0.009669878927823106,0.0,-0.0019937593957638855
2017-09-19,-0.002230197323685189,0.0,-0.0004598275636844827
2017-09-20,0.011040727910400817,0.0,0.0022764044071014737
2017-09-21,-0.004694260826173375,0.0,-0.0009678742307124693
2017-09-22,0.0039054703417108943,0.0,0.0008052394706058858
2017-09-25,-0.007953026303715548,0.0,-0.0016397745035014425
2017-09-26,0.007055929316043112,0.0,0.001454808842459185
2017-09-27,-0.006090923211102824,0.0,-0.0012558415127692222
2017-09-28,-0.0016215459105085484,0.0,-0.0003343343198886083
2017-09-29,0.0004938300624426328,0.0,0.00010181909559102565
2017-10-02,0.006529416056808938,0.0,0.0013462510450526445
2017-10-03,-0.0021217424534834706,-0.0023012480599129484,-0.0019851688166699177
2017-10-04,0.003248842083295822,0.003248842083295822,0.0029403018183857058
2017-10-05,-0.002226232000980089,-0.002226232000980089,-0.002014808301790328
2017-10-06,-0.00583054323845887,-0.00583054323845887,-0.005276820616909034
2017-10-09,-0.010155143999258355,-0.010155143999258355,-0.009190717062091569
2017-10-10,-0.006556089087529245,-0.006556089087529245,-0.00593346188313508
2017-10-11,0.004663405436356351,0.004663405436356351,0.004220525077192508
2017-10-12,0.001902158241028234,0.001902158241028234,0.001721511600612756
2017-10-13,0.003476708354723749,0.003476708354723749,0.0031465277890701964
2017-10-16,-0.0003316801015974606,-0.0003316801015974606,-0.0003001806738664339
2017-10-17,0.0030199955072814076,0.0030199955072814076,0.002733188641957039
2017-10-18,-0.002411618786172183,-0.002411618786172183,-0.0021825890333954834
2017-10-19,-0.002172007619821554,-0.002172007619821554,-0.0019657335722609868
2017-10-20,0.001966490171419567,0.001966490171419567,0.0017797339724794764
2017-10-23,-0.004066590883287757,-0.004066590883287757,-0.0036803895856433308
2017-10-24,-0.00015958668472046427,-0.00015958668472046427,-0.00014443084866646005
2017-10-25,-0.003350262452638593,-0.003350262452638593,-0.0030320903660449317
2017-10-26,0.004132892874191635,0.004132892874191635,0.0037403949227508507
2017-10-27,0.008728915574987724,0.008728915574987724,0.007899936555745096
2017-10-30,-0.005504325122196062,-0.005504325122196062,-0.00498158320744257
2017-10-31,0.004780152730831455,0.004780152730831455,0.004326184962602673
2017-11-01,0.00699054707777722,0.00699054707777722,0.006925902021478351
2017-11-02,3.2741140357060586e-05,3.2741140357060586e-05,3.2741140357060586e-05
2017-11-03,-0.006503491064844031,-0.006503491064844031,-0.006503491064844031
2017-11-06,0.007854338260939786,0.007854338260939786,0.007854338260939786
2017-11-07,-0.007464001317149748,-0.007464001317149748,-0.007464001317149748
2017-11-08,0.004695938348069045,0.004695938348069045,0.004695938348069045
2017-11-09,-0.0054583855778153455,-0.0054583855778153455,-0.0054583855778153455
2017-11-10,-0.007306564854412284,-0.007306564854412284,-0.007306564854412284
2017-11-13,-0.001981345354648915,-0.001981345354648915,-0.001981345354648915
2017-11-14,-0.01007373513740065,-0.01007373513740065,-0.01007373513740065
2017-11-15,0.001133998746458897,0.001133998746458897,0.001133998746458897
2017-11-16,0.007922293260344042,0.007922293260344042,0.007922293260344042
2017-11-17,0.0032908849591151666,0.0032908849591151666,0.0032908849591151666
2017-11-20,0.002770989286986599,0.002770989286986599,0.002770989286986599
2017-11-21,0.002266996317071752,0.002266996317071752,0.002266996317071752
2017-11-22,-0.0048249514777662,-0.0048249514777662,-0.0048249514777662
2017-11-23,-0.00044153970350348156,-0.00044153970350348156,-0.00044153970350348156
2017-11-24,-0.010704556313310047,-0.010704556313310047,-0.010704556313310047
2017-11-27,0.011404458768721211,0.011404458768721211,0.011404458768721211
2017-11-28,0.006541221699527214,0.006541221699527214,0.006541221699527214
2017-11-29,0.0014312076998229944,0.0014312076998229944,0.0014312076998229944
2017-11-30,-0.0016021829401055045,-0.0016021829401055045,-0.0016021829401055045
2017-12-01,-0.0014193381774962055,-0.003600370996737136,-0.003600370996737136
2017-12-04,0.016271550593312725,0.0,0.0
2017-12-05,0.0024107655247463684,0.0,0.0
2017-12-06,9.270247679134822e-06,0.0,0.0
