date,G10_net,EM_net,ALL_net
2019-04-19,0.24247173811854814,0.212535857658644,0.30327929560180594
2019-04-22,0.2422602731467998,0.21077453618550682,0.30140873892915754
2019-04-23,0.23602763961054193,0.2139462443421457,0.3040945943980914
2019-04-24,0.21636208876752638,0.23084027217220965,0.30553912413948214
2019-04-25,0.22920103750746673,0.23199382798907925,0.3120564841150399
2019-04-26,0.22648764582403183,0.23024454615119697,0.30948686940218606
2019-04-29,0.22849348126369728,0.235807645433518,0.31544862271243207
2019-04-30,0.22314657949044445,0.2256092624908183,0.3145869382514987
2019-05-01,0.21676620371941538,0.22408735549416356,0.3139487951283378
2019-05-02,0.22702807995194324,0.24079954262110034,0.3347546097152232
2019-05-03,0.21730163893112908,0.23353680418074713,0.33019844035715556
2019-05-06,0.21784955560706598,0.23395526400257524,0.3307725206862439
2019-05-07,0.21819195938654304,0.24491213641564824,0.33726436123548625
2019-05-08,0.21789801891020627,0.24546949238052354,0.33810365554705846
2019-05-09,0.22071676588683564,0.24912843669922602,0.3471031726236405
2019-05-10,0.21135620996087276,0.22649915777148602,0.33936613793615555
2019-05-13,0.20993391583990545,0.2207227832825465,0.33688486866847367
2019-05-14,0.22075156182228192,0.21068365089865587,0.3326705745759653
2019-05-15,0.21710435119329738,0.20173796902009253,0.3227218526220632
2019-05-16,0.21080217693326905,0.19798519138131043,0.32746077384464006
2019-05-17,0.2238648627663523,0.20259151890141483,0.33214816265160324
2019-05-20,0.22016499529218905,0.19757562513795296,0.3289044791300284
2019-05-21,0.21934584547685163,0.20236842403440666,0.32961137585135836
2019-05-22,0.22255951720011355,0.20197482071290296,0.3310322025912544
2019-05-23,0.22329447287946488,0.1929623639058223,0.3311568405494965
2019-05-24,0.22375214153443698,0.18856733312525908,0.3369134090102298
2019-05-27,0.2158279607823867,0.18112066289188142,0.3291895543499169
2019-05-28,0.21483337290104806,0.17419195016350061,0.3266630582467901
2019-05-29,0.21485258154171671,0.17890899594943657,0.32806766414226046
2019-05-30,0.21731522171498766,0.18200645801293633,0.3300797677774494
2019-05-31,0.23076092376137727,0.19004216651345496,0.34764494420553466
2019-06-03,0.18653533790662796,0.20762250551606692,0.33291134406685213
2019-06-04,0.18216029861047728,0.21388792419607713,0.3337483584055783
2019-06-05,0.18449941808860543,0.209766972919358,0.3348991005479649
2019-06-06,0.19100602056166727,0.22334500360155024,0.3494074070881237
2019-06-07,0.18159209759869818,0.23576429618602954,0.35620818248337965
2019-06-10,0.17486818962914957,0.26040877223654996,0.365229761322414
2019-06-11,0.1801084536103263,0.2627067359681566,0.3694128887125414
2019-06-12,0.17070905373384687,0.26512792647254474,0.3663305981698351
2019-06-13,0.16836825356504664,0.2615945598253928,0.3577772681480513
2019-06-14,0.1498318199907793,0.2797488607491514,0.3713786171964117
2019-06-17,0.14978368959860403,0.2786031989738785,0.37097012466387785
2019-06-18,0.1435210127861211,0.269645783422271,0.37307975233219703
2019-06-19,0.15407244797355943,0.2642441578062318,0.3709696925834667
2019-06-20,0.1615650886251893,0.2767321234200217,0.3827817484779252
2019-06-21,0.17550327912923108,0.2802169212580621,0.3945777897536629
2019-06-24,0.17199040026398302,0.2885089595499408,0.39995466878250746
2019-06-25,0.18030264293474174,0.29416528916502577,0.4025085997340082
2019-06-26,0.1819303698808145,0.29960775159103514,0.40452619045978416
2019-06-27,0.18115449674083214,0.2971202951780766,0.40261658366259373
2019-06-28,0.19971215396657246,0.30496760685493485,0.4052484704374179
2019-07-01,0.2058432313705236,0.3423052131430344,0.4436659542845846
2019-07-02,0.20552020896224193,0.34360997948776584,0.4463916706199367
2019-07-03,0.20376136895751717,0.34364950967165636,0.44484894076989884
2019-07-04,0.20208113845098813,0.33508872456191685,0.4359313771619539
2019-07-05,0.19668702421875492,0.3478701646190151,0.45864385644093353
2019-07-08,0.19980709208842795,0.34889081651802556,0.46121492730488617
2019-07-09,0.21434567981968425,0.3490288597486095,0.45174485909285794
2019-07-10,0.2090118577385787,0.33823240951311523,0.45003864132435834
2019-07-11,0.20817340486935731,0.33716497455935,0.44837139232676415
2019-07-12,0.21780116578115466,0.34114156301638504,0.4672605650635914
2019-07-15,0.22693061509368115,0.35785094179176596,0.46982820006492115
2019-07-16,0.22958988750811782,0.3523399774981584,0.47469498857989345
2019-07-17,0.2197821704399204,0.3495082718560246,0.47403012286572926
2019-07-18,0.21510798639211673,0.3443353975973374,0.4748586823291707
2019-07-19,0.21493606665985113,0.3393720815478695,0.4794858730556339
2019-07-22,0.208411553286493,0.3423584844308943,0.4913294799839243
2019-07-23,0.20270275151065822,0.33984117972349176,0.49300268754412185
2019-07-24,0.20247783116004778,0.34756186625957125,0.5029993878028063
2019-07-25,0.19931557590542417,0.349647065571745,0.5083335627611647
2019-07-26,0.1988059187759942,0.3485462842792798,0.5065790213941594
2019-07-29,0.2167982086784173,0.3685807070285741,0.5330619412201176
2019-07-30,0.21743721655481152,0.4565436248659683,0.6687074635712611
2019-07-31,0.20438666503973604,0.45646270442566855,0.6768388694115214
2019-08-01,0.20118333523750545,0.4394182318876576,0.64978570338972
2019-08-02,0.2147945787392133,0.4534434606986171,0.6640521642258893
2019-08-05,0.25224429390173453,0.5041987895621779,0.7171055779146259
2019-08-06,0.2715381982244721,0.4945165218632634,0.7057173501579492
2019-08-07,0.2746426408693477,0.4869611083005892,0.6977375781081674
2019-08-08,0.2669114502747473,0.46513755943500146,0.687999642960858
2019-08-09,0.2679868532603373,0.47066369672827235,0.6953327227540846
2019-08-12,0.29188824204034775,0.4873341807413245,0.718193173691399
2019-08-13,0.3280233646444676,0.49284312489084553,0.7505572850676094
2019-08-14,0.32330231874511145,0.487275359554665,0.7433134920564585
2019-08-15,0.32662349043786054,0.4922347992043282,0.7425964428248432
2019-08-16,0.3237203287100923,0.4900193280398464,0.737913448901615
2019-08-19,0.33054687079515965,0.4842570856126224,0.7437523599428529
2019-08-20,0.34527040628701455,0.4794097876302124,0.731862834485644
2019-08-21,0.34602247733590547,0.48178622568795837,0.7338641904355633
2019-08-22,0.35627472144010697,0.494572301725624,0.7463473998236412
2019-08-23,0.37083968713309423,0.49020445178506855,0.7605458910088487
2019-08-26,0.3837716899842266,0.4818011307418954,0.7602901306665006
2019-08-27,0.3996951128811525,0.47121989257064395,0.7543935934202795
2019-08-28,0.4013698591913208,0.4642450702054571,0.7519405983044098
2019-08-29,0.4039787424557936,0.4700401140699006,0.7586343414565981
2019-08-30,0.4363187762149274,0.5008224107607234,0.7848466613226257
2019-09-02,0.4293625482759783,0.4961324644955357,0.7905605373378038
2019-09-03,0.42339862241279946,0.4976416436719044,0.7921526997839535
2019-09-04,0.3806949940643946,0.46629630743746775,0.7590121806206989
2019-09-05,0.3733939483911962,0.4707671407773978,0.7592919449547032
2019-09-06,0.37659235635328386,0.4721526654064695,0.7612277774766517
2019-09-09,0.3561871509883921,0.47362121792826134,0.7679911940513425
2019-09-10,0.3551676242100606,0.47556014051812473,0.7702871411691014
2019-09-11,0.3538159827765413,0.4768905549154912,0.7702147791199772
2019-09-12,0.3619402705805359,0.4654874117493177,0.7591224961909386
2019-09-13,0.3643795821476075,0.4657890962472071,0.7585744396241031
2019-09-16,0.3583987751915307,0.45332212356246365,0.7438601375252373
2019-09-17,0.34195805740608526,0.45252300178951105,0.7425078260372459
2019-09-18,0.33251790753364235,0.460372442362313,0.7516175131168142
2019-09-19,0.34227021963958,0.4721585775128458,0.7618941597785284
2019-09-20,0.3340608656980351,0.48073050162063397,0.7659014623211149
2019-09-23,0.33502083986859144,0.4823195884900919,0.7655927797389587
2019-09-24,0.3314016016526739,0.49186332559602713,0.7712772067407665
2019-09-25,0.33380935987875265,0.49753743918832893,0.775593632947024
2019-09-26,0.33811464490706983,0.49759719191363994,0.7757154150579285
2019-09-27,0.32888202935769467,0.49639524139939206,0.7757493141959084
2019-09-30,0.33659113997765294,0.48689172353653304,0.7794005896958335
2019-10-01,0.34425544121751117,0.4922607275097316,0.7856220929098409
2019-10-02,0.3492309048358936,0.4912717902146738,0.7860281136289776
2019-10-03,0.3474168773012111,0.4906857751210807,0.7839078342345084
2019-10-04,0.34747166051318545,0.4860130712708727,0.7823990047387416
2019-10-07,0.34261765721463694,0.48533771838179346,0.7833644724860285
2019-10-08,0.34068181950741905,0.4829748086981424,0.7800126330257041
