freq,period,carry_long,carry_short,spot_long,spot_short,total,gross,resid,universe,tenor,signal,n_buckets,weighting,max_leg_share,vol_window,rebal,vol_target,lev_cap,extra_lag,costs,cost_multiple,exposure,weight_overlay,external_legs,window_start,window_end,n_currencies
ME,2023-12-31,0.016758549773752785,0.0039139917980027545,0.0015096944179640937,-0.03496052263608748,-0.012778286646367848,-0.012778286646367844,-3.469446951953614e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-01-31,0.025018890994859308,0.00434595276764501,-0.020218290458192848,0.03618279666701154,0.045329349971323006,0.045329349971323006,9.75781955236954e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-02-29,0.02787164145095189,0.004342993353134922,-0.03592564287474631,0.018614665213493985,0.01490365714283449,0.014903657142834491,-2.1141942363467336e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-03-31,0.049701577724223595,0.006801380905832059,-0.026610191909026765,0.021139495841634097,0.05103226256266299,0.05103226256266299,6.505213034913027e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-04-30,0.040118033673684356,0.00658543263451335,-0.03562895204760834,0.04464706848415673,0.05572158274474609,0.0557215827447461,-7.15573433840433e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-05-31,0.02789050809868688,0.00535378280135383,-0.000317033142291848,-0.01264666889844756,0.0202805888593013,0.020280588859301302,-3.144186300207963e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-06-30,0.027629589467143324,0.005085337284146735,-0.06210569989069518,0.010176709150191329,-0.01921406398921379,-0.019214063989213784,-5.800481622797449e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-07-31,0.02775675901887465,0.004829296418789012,-0.009159806524192373,-0.03776500687661887,-0.01433875796314758,-0.014338757963147573,-5.854691731421724e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-08-31,0.025491706274061218,0.005562889508904182,-0.03418070050323397,-0.04913278045721871,-0.05225888517748728,-0.05225888517748729,1.0299920638612292e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-09-30,0.02056981425894484,0.003872600308030785,0.008867327484206072,-0.030350438121236965,0.0029593039299447284,0.0029593039299447297,-7.589415207398531e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-10-31,0.02199549152820924,0.0032895884289874944,-0.027747038969006148,0.03470105002503762,0.0322390910132282,0.0322390910132282,-1.3552527156068805e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-11-30,0.024849892686962166,0.0036209938414418163,-0.024361041243479126,0.024501230652417882,0.028611075937342738,0.028611075937342745,-7.047314121155779e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2024-12-31,0.027890230877205994,0.004065014484126919,-0.03546219288876361,0.032590200427264626,0.02908325289983393,0.029083252899833933,-1.734723475976807e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-01-31,0.02660982318257324,0.004300338558687765,-0.0009940858185410796,-0.013599334642720189,0.016316741279999734,0.01631674127999973,1.1926223897340549e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-02-28,0.02670462349334067,0.004666367123008091,-0.01288366552964594,-0.019679886684251836,-0.0011925615975490154,-0.0011925615975490102,-3.0357660829594124e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-03-31,0.030612866389290092,0.005087391158737132,-0.01998977970784379,-0.02938428594443841,-0.01367380810425497,-0.013673808104254984,1.3444106938820255e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-04-30,0.02025562424555628,0.004894489559221967,-0.0016666379546641723,-0.05831324621795753,-0.034829770367843446,-0.03482977036784344,-4.553649124439119e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-05-31,0.02003984157002121,0.003536440354520835,0.002760255326706028,-0.00524705542013702,0.02108948183111105,0.021089481831111055,-1.1926223897340549e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-06-30,0.016462426045683116,0.0032315355686533876,0.016483117341431937,-0.018614008465879874,0.017563070489888564,0.017563070489888567,-2.0599841277224584e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-07-31,0.020577450593034428,0.004007091363982088,-0.03164811273350925,0.029511619202006307,0.02244804842551357,0.02244804842551357,8.673617379884035e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-08-31,0.029143729766024765,0.005992783245904201,0.026621214308530775,-0.03330036889849792,0.028457358421961825,0.028457358421961825,6.505213034913027e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-09-30,0.034884661230829464,0.007000607709835047,0.021059750653672393,0.0020673180171082925,0.06501233761144519,0.06501233761144519,2.1141942363467336e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-10-31,0.047568615913712,0.009348367848488639,-0.022624969094720383,0.02901580592798558,0.06330782059546583,0.06330782059546583,-6.071532165918825e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-11-30,0.02945272369844747,0.005851507935932435,0.016798178008695843,-0.007366235726067125,0.044736173917008626,0.044736173917008626,-1.8431436932253575e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2025-12-31,0.030033055058588,0.006037324933304956,-0.002846745110125514,-0.02826326558269707,0.004960369299070373,0.0049603692990703675,3.469446951953614e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-01-31,0.027662923682885296,0.005148645135644512,-0.0021658002827698933,-0.027818946006017788,0.002826822529742127,0.002826822529742127,0.0,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-02-28,0.027164448337434557,0.005096204542762153,0.007389356468880398,-0.013483650325065499,0.026166359024011612,0.02616635902401161,0.0,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-03-31,0.042822860326417175,0.006419827995135116,-0.04075151834613718,0.04650809443521381,0.05499926441062892,0.054999264410628926,-2.168404344971009e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-04-30,0.035553137922623664,0.0059556566180125215,-0.007624491612702704,-0.03200045033612915,0.0018838525918043261,0.0018838525918043296,-4.228388472693467e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-05-31,0.03929080084699713,0.006665545985959142,-0.021919331979257974,-0.0017166371260034026,0.022320377727694896,0.022320377727694893,2.3852447794681098e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
ME,2026-06-30,0.043604743278917744,0.007696198082331939,-0.00838402227178985,0.049086302426225616,0.09200322151568545,0.09200322151568543,4.336808689942018e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2007-06-30,0.02265750140711409,0.010089239780110552,0.04199589626913727,0.014537132494412134,0.08927976995077405,0.08927976995077404,1.1058862159352145e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2007-09-30,0.030832477266099702,0.012130406459939798,0.08155540159460813,-0.055280301868487966,0.06923798345215966,0.06923798345215966,2.168404344971009e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2007-12-31,0.018382845526940948,0.008226619569942023,0.00025747097865419944,-0.029036901558152,-0.0021699654826148255,-0.002169965482614835,8.944667923005412e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2008-03-31,0.021726891751305627,0.007024863669924961,-0.015855305473024946,-0.07147735317986005,-0.058580903231654415,-0.05858090323165442,3.550762114890027e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2008-06-30,0.02625272472074797,0.004419818213537946,0.013115325887558605,0.037997499304920676,0.0817853681267652,0.08178536812676519,5.637851296924623e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2008-09-30,0.03085433527387657,0.004088056695442201,-0.09206799587741595,0.0564224047999702,-0.0007031991081269812,-0.0007031991081269985,2.054563116860031e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2008-12-31,0.01484872867781959,0.0022727422335503456,-0.08974674915480856,0.005590081112803326,-0.06703519713063529,-0.0670351971306353,8.863352760068999e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2009-03-31,0.015299141230200488,0.0003171977830590997,-0.015201176903090018,0.029554467771071968,0.029969629881241536,0.02996962988124153,7.914675859144182e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2009-06-30,0.01901576919770697,0.0009107264748898419,0.12364898604793136,-0.061740501178352815,0.08183498054217536,0.08183498054217533,2.1575623232461538e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2009-09-30,0.01987853474178572,0.0022546662959365134,0.050786035328349535,-0.0415881731881006,0.031331063177971165,0.031331063177971165,-6.0173220572945496e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2009-12-31,0.021130880013464217,0.0024339392386338718,0.0021232987816372515,-0.006135240713689488,0.019552877320045854,0.01955287732004587,-1.6317242695906842e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2010-03-31,0.025164563098894803,0.001133991403727052,-0.010974993613815062,-0.00036825611711793684,0.01495530477168886,0.014955304771688858,-1.6263032587282567e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2010-06-30,0.025889551783976467,0.001521574595758615,-0.0700128694487529,0.06800582074956715,0.025404077680549336,0.025404077680549315,1.680513367352532e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2010-09-30,0.019986819174497305,0.0017813093372958438,0.06913655317023933,-0.09426746389008774,-0.003362782208055246,-0.003362782208055238,-6.993104012531504e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2010-12-31,0.03786653092443794,0.008273477600993414,-0.0011161253363772203,-0.02979324247049257,0.015230640718561568,0.01523064071856157,-7.15573433840433e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2011-03-31,0.035732468096264736,0.004405413173827179,0.03108499181940021,-0.011126485161534106,0.060096387927958024,0.060096387927958024,1.3010426069826053e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2011-06-30,0.03329422321284349,0.001422426632882061,-0.007865179341357123,-0.084166108962658,-0.05731463845828956,-0.057314638458289574,7.37257477290143e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2011-09-30,0.034325424881350465,0.0002821772018972014,-0.11868724517353245,-0.021362087589793397,-0.10544173068007819,-0.10544173068007819,-1.0842021724855044e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2011-12-31,0.01853165695672976,0.00017438460416051123,-0.03505544309691701,0.012354142299857752,-0.003995259236168985,-0.003995259236168985,-4.607859233063394e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2012-03-31,0.030928101623106687,0.00045843644987036606,0.02747759686507492,-0.0070284425700303955,0.051835692368021574,0.05183569236802158,-5.990217002982412e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2012-06-30,0.0315720933074725,0.00040293433659349405,-0.1057185944937867,0.022387055059122803,-0.05135651179059791,-0.051356511790597914,3.333921680392926e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2012-09-30,0.024021953276582245,0.0008750448161536291,0.022226316504106353,-0.03939567399136349,0.0077276406054787375,0.007727640605478736,2.168404344971009e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2012-12-31,0.03541688707968888,0.001634528866692909,0.01984955005929806,0.03390794355909044,0.09080890956477028,0.09080890956477027,1.5504091066542713e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2013-03-31,0.03376541758717674,0.0015864875800431545,-0.048744602625857475,0.06109610487641678,0.047703407417779196,0.04770340741777919,4.580754178751256e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2013-06-30,0.03306237394552878,0.00030322773899741067,-0.14495109604091821,0.0699639342687773,-0.04162156008761472,-0.04162156008761472,-1.5178830414797062e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2013-09-30,0.018501060547955642,0.00036535499377336175,-0.04426067142652421,-0.025719736369600985,-0.0511139922543962,-0.0511139922543962,1.6805133673525319e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2013-12-31,0.025696600441346643,0.0014569481734801,-0.0797227573871452,0.013840466421929305,-0.03872874235038915,-0.03872874235038915,3.130633773051894e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2014-03-31,0.03548595067972327,6.17351199583193e-05,0.022993279399390353,-0.006286823112508324,0.05225414208656362,0.05225414208656362,-4.336808689942018e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2014-06-30,0.03953582237042739,0.00012089963096825342,-0.02539332154342195,-0.015549699912121061,-0.0012862994541473693,-0.0012862994541473797,7.752045533271357e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2014-09-30,0.038606705564038196,0.0008055914819430976,-0.12245906745758227,0.14346083469652174,0.06041406428492078,0.060414064284920785,-6.3696877633523385e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2014-12-31,0.027048870661278868,0.0008470756683145004,-0.050969707957372004,0.08709042282056839,0.06401666119278976,0.06401666119278977,-2.222614453595284e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2015-03-31,0.015349204752480338,0.000998489280123412,-0.04749993375464782,0.03706465113749596,0.005912411415451893,0.005912411415451902,-1.100465205072787e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2015-06-30,0.024655773894497773,0.001721698838909834,-0.02705675008001065,-0.020506570701784577,-0.02118584804838762,-0.02118584804838762,-1.7618285302889447e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2015-09-30,0.026859742629727647,0.0019084616606402003,-0.0894363108394629,0.016972867699232355,-0.043695238849862685,-0.04369523884986269,4.54009659728305e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2015-12-31,0.021358069436135187,0.002677431099555403,-0.013457714532250722,0.001785592880773708,0.012363378884213582,0.012363378884213587,-1.0083080204115191e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2016-03-31,0.020565787776974896,0.003054678876632042,0.05038954920786998,-0.05329275539500724,0.020717260466469677,0.020717260466469673,2.791820594150174e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2016-06-30,0.026726304023895656,0.004309739003658395,0.02106657593131427,0.017953100787936944,0.07005571974680527,0.07005571974680525,2.4936649967166602e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2016-09-30,0.024484777703410898,0.005477767114246401,-0.004868328014751629,-0.007143154147868967,0.017951062655036695,0.017951062655036702,-2.3310346708438345e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2016-12-31,0.021807375667123256,0.005761760273565184,-0.07198859630268543,0.08204572328858267,0.03762626292658568,0.03762626292658567,6.532318089225164e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2017-03-31,0.02476400157639552,0.005741993559252476,0.04701225014257678,-0.0239307580272546,0.05358748725097018,0.05358748725097017,4.87890977618477e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2017-06-30,0.019481486623181953,0.005237865254251307,-0.008880261452472421,-0.056005461190082206,-0.040166370765121355,-0.04016637076512136,1.7618285302889447e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2017-09-30,0.01970136864857276,0.00587649841886669,-0.00023658200790836612,-0.011192036868239176,0.014149248191291907,0.014149248191291918,-1.4474099002681484e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2017-12-31,0.02080400146828638,0.008943928925857676,-0.015855735362499648,-0.008272730564965525,0.005619464466678892,0.005619464466678899,-5.312590645178972e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2018-03-31,0.022389629527073143,0.01011713305962311,-0.0011755771206730663,-0.029046260230810084,0.002284925235213099,0.0022849252352131,-2.168404344971009e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2018-06-30,0.025027665136629754,0.012491889065936944,-0.14370189983879347,0.08865640093082175,-0.01752594470540504,-0.017525944705405045,1.2468324983583301e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2018-09-30,0.022540584840391332,0.010510055293610512,-0.13400262538699112,0.014620087667475742,-0.08633189758551355,-0.08633189758551353,-1.441988889405721e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2018-12-31,0.017981661272217776,0.010487123812786985,0.01643382075385816,-0.01311982800359984,0.03178277783526308,0.03178277783526308,7.399679827213568e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2019-03-31,0.028517663475637837,0.012064530351620069,0.0002808322427060873,0.024458383248950773,0.06532140931891477,0.06532140931891477,2.9815559743351372e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2019-06-30,0.027521115901685548,0.014265738938259432,-0.00795747031108109,-0.029551565986227567,0.004277818542636324,0.00427781854263632,1.0299920638612292e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2019-09-30,0.0254060455985787,0.012128358998722269,-0.025734266952968092,0.0640225970391048,0.07582273468343768,0.07582273468343768,2.8189256484623115e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2019-12-31,0.023320082470218974,0.012230196690879077,0.03374676936119892,-0.07040616087736143,-0.0011091123550644542,-0.0011091123550644503,-3.577867169202165e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2020-03-31,0.03452837973094377,0.012336839974883626,-0.2572552442237191,0.03179954096729626,-0.17859048355059548,-0.17859048355059545,-2.3310346708438345e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2020-06-30,0.016395273538686417,0.002036192509827846,0.01982618133457671,-0.020841128916778976,0.01741651846631199,0.017416518466311988,8.456776945386935e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2020-09-30,0.028616538303783735,0.0027749170523782164,-0.029729081696334612,-0.02289838555182963,-0.021236011892002297,-0.0212360118920023,6.288372600415926e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2020-12-31,0.02284085956296718,0.0034453462519516967,0.09504801488207983,-0.087570650740378,0.033763569956620706,0.03376356995662069,9.81880592457185e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2021-03-31,0.02589802733280948,0.002767225176907896,-0.05750064920145451,0.08137479345665904,0.05253939676492191,0.052539396764921906,4.2825985813177425e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2021-06-30,0.023422177088895067,0.004029973680135414,0.0011293886520258659,-0.010930035294060891,0.01765150412699546,0.017651504126995465,-1.5178830414797062e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2021-09-30,0.036651623920302294,0.002691508041201721,-0.05516260208096081,0.03957734494965433,0.023757874830197517,0.023757874830197537,-1.9664716903455837e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2021-12-31,0.033482347248034505,0.0031011528432005387,-0.1799153309679581,-0.008365829695878119,-0.15169766057260117,-0.15169766057260115,-2.190088388420719e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2022-03-31,0.018907400723837463,0.0019531141615560313,0.06686478531228648,0.03363817859937573,0.12136347879705571,0.12136347879705571,7.318364664277155e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2022-06-30,0.06201622320442157,0.005971174054870727,-0.13936218600106093,0.1091570839230667,0.03778229518129809,0.03778229518129808,6.288372600415926e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2022-09-30,0.048195970075053274,0.006944451612951319,-0.0692048831389721,0.07762495324583209,0.06356049179486457,0.06356049179486457,2.6020852139652106e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2022-12-31,0.04702610837236294,0.01157978284319496,0.03380918178218781,-0.1182207627338439,-0.02580568973609818,-0.02580568973609819,1.4203048459560108e-17,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2023-03-31,0.05161665782254505,0.01156755787917949,0.03597321226037319,-0.01942408204785594,0.07973334591424178,0.07973334591424179,-3.957337929572091e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2023-06-30,0.11770095225268197,0.011906539489035133,-0.12012255600450254,0.057525402182368915,0.06701033791958348,0.06701033791958348,-6.0986372202309624e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2023-09-30,0.02948569426508909,0.009751926348967373,-0.04012847924560445,0.019880192454099953,0.01898933382255196,0.01898933382255196,-5.285485590866834e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2023-12-31,0.04373388692688987,0.011473202886307163,0.006542401568519404,-0.06999408894367434,-0.008244597561957907,-0.00824459756195791,1.0842021724855044e-18,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
QE,2024-03-31,0.10259211017003479,0.015490327026611992,-0.08275412524196593,0.07593695772213963,0.11126526967682047,0.11126526967682049,-4.87890977618477e-19,ALL,1M,carry,,inv_vol,0.4,60,ME,0.1,4.0,0,True,1.0,False,,,2007-05-01,2026-06-30,27
