owner,workstream,variant,basis,window_set,window,start,end,n_obs,cum_return,max_drawdown,worst_obs,hit_rate,sharpe,ann_return,ann_vol,share_pnl,note
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,0.000450771427048,-0.082441251824422,-0.0188696692964624,0.4974489795918367,0.045591372994668,0.0038543868354789,0.0845420214901116,0.029771265795838,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0249157737446403,-0.0561983667070503,-0.0153689025752355,0.4976958525345622,-0.3873136934826707,-0.0268965230948706,0.069443770120857,-0.1150036992116747,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,-0.029633660587397,-0.0415278912074952,-0.0158438268026999,0.4352941176470588,,,,-0.1468891104509952,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,-0.0326655872995561,-0.0698217089268555,-0.0116127182053447,0.4768518518518518,-0.5203867545547447,-0.0363245423723409,0.0698029726052905,-0.1546001235022653,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,-0.0261812526999412,-0.0364794301783694,-0.0158438268026999,0.4923076923076923,,,,-0.1303335508142244,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C combined ladder,loo -vix_gate,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.0698074123444747,-0.0860748838522011,-0.0215488829123552,0.4220183486238532,,,,-0.3532652053098587,source: cesare/outputs/p4_combined_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0591311403556239,-0.1781896476585691,-0.0402511930187669,0.5161290322580645,-0.4301207436021675,-0.0607782268406118,0.1413050352596515,-0.0505767912858717,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.059190074061187,-0.1620708607600838,-0.0363732860181878,0.5230179028132992,0.2304649291305438,0.0239238189499788,0.103806765915466,0.0717432049492368,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1630717778480565,-0.2688794368677005,-0.0381055203606018,0.4923664122137404,-1.2557181146223484,-0.1627720238647802,0.1296246521965108,-0.1635402165070729,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0509508740301408,-0.1896354671913932,-0.0490595446782844,0.5153061224489796,-0.2239847256138321,-0.0265682134044402,0.1186161839010663,-0.0399385167303258,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.2156627497187367,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.7092875638921083,-0.1107326824417597,-0.0417769719687692,0.593558282208589,1.9928702450344835,0.2129945560071985,0.106878285998752,0.5325490480142958,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0636320508769976,-0.0925280821694796,-0.0295753008816775,0.5076628352490421,0.3452154865520408,0.034883561540273,0.1010486577200943,0.0698288413108704,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1170833055617144,-0.2297165080349731,-0.0458918102706338,0.5268199233716475,0.2931403616242702,0.0331291409282507,0.1130146007348987,0.132633792107122,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.247232857081886,-0.1817288196868836,-0.0352670909604092,0.5710627400768246,0.7043870358517035,0.0773419379246184,0.1098003426924248,0.2316378884230088,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0518847845100851,-0.0986856115787623,-0.0291017757743077,0.5255102040816326,-0.552481598730055,-0.062171790056444,0.1125318747255172,-0.0467296961132625,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1961865010455717,-0.2403792299900937,-0.0381055203606018,0.4375,,,,-0.2061994556891173,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0509508740301408,-0.1896354671913932,-0.0490595446782844,0.5153061224489796,-0.2239847256138321,-0.0265682134044402,0.1186161839010663,-0.0399385167303258,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0591311403556239,-0.1781896476585691,-0.0402511930187669,0.5161290322580645,-0.4301207436021675,-0.0607782268406118,0.1413050352596515,-0.0505767912858717,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.1007486528886911,-0.0178260554233389,-0.017701988613771,0.6352941176470588,,,,0.0941941740965334,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.2554309382923316,-0.0655638908629178,-0.0218801823967604,0.6157407407407407,2.7506140838037716,0.2703339559115026,0.0982813101638972,0.2239225671577645,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.1168042666554125,-0.0178260554233387,-0.017701988613771,0.6461538461538462,,,,0.1077326762656418,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) baseline,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1285559057814608,-0.1905674581609462,-0.0403177730931683,0.4862385321100917,,,,-0.1276622718017687,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0259344422799032,-0.1226555900617789,-0.0377023557407509,0.5299539170506913,-0.2015565552931544,-0.0236380137072401,0.1172773253286643,-0.021125114465388,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.030102563318562,-0.1537349830374875,-0.0295313601224324,0.5166240409207161,0.1470478412659276,0.0142587374735379,0.0969666562309595,0.0459215124037616,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1411269296178839,-0.2343786838527689,-0.0381055203606018,0.4809160305343511,-1.2215636691987124,-0.139748520975737,0.1144013402653055,-0.150791502434003,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0910828839220502,-0.2029295946249882,-0.0490595446782844,0.5076530612244898,-0.4881114758971984,-0.0550202159623778,0.1127205949445156,-0.0888253064672107,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2391575666316192,-0.0841491173492076,-0.0268770482285155,0.5501432664756447,1.438267029443672,0.1611410531241289,0.1120383418553779,0.2316114264968034,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.6157475012754168,-0.1050274958448196,-0.0357805324884257,0.5828220858895705,1.8511544260830168,0.1908247681686485,0.1030841973418865,0.5124018581679692,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0568441715838332,-0.0974391393151334,-0.0295753008816775,0.5095785440613027,0.3165139170118368,0.0317032613697766,0.1001638780028463,0.068155797041601,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.1030036253048765,-0.2283611043554482,-0.0449879305413882,0.5172413793103449,0.2686689070538117,0.0298548956659418,0.111121513811653,0.1283643462401574,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.2806438101846369,-0.1807372773394536,-0.0339617749109722,0.5685019206145967,0.8180497710367496,0.085275800880564,0.1042428026995109,0.274286983016309,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0534540503138463,-0.095668916565366,-0.0282835496143394,0.5102040816326531,-0.5887536810537117,-0.0646093351908385,0.1097391613334885,-0.0521530486439129,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1494756588788294,-0.1914849950775139,-0.0381055203606018,0.46875,,,,-0.1640259343370925,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0910828839220502,-0.2029295946249882,-0.0490595446782844,0.5076530612244898,-0.4881114758971984,-0.0550202159623778,0.1127205949445156,-0.0888253064672107,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0259344422799032,-0.1226555900617789,-0.0377023557407509,0.5299539170506913,-0.2015565552931544,-0.0236380137072401,0.1172773253286643,-0.021125114465388,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0853424589031059,-0.0191693573768294,-0.0191693573768294,0.5764705882352941,,,,0.0865263403900504,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.2510318769332547,-0.0660428979800802,-0.0222921512836697,0.5925925925925926,2.7963067556133407,0.2659292618448255,0.0951001750115561,0.2365637718225715,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.1059074184479107,-0.0191693573768294,-0.0191693573768294,0.6461538461538462,,,,0.1055665706672625,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(bar) per-currency RR,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1306890470938955,-0.1898456737714502,-0.0403177730931683,0.4862385321100917,,,,-0.1396745986100487,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.0360737148142751,-0.1282016448972087,-0.0280002558656962,0.5161290322580645,-0.3703618546935378,-0.0375320260863004,0.1013388004478943,-0.0472309988681482,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.0471051776994497,-0.1197704992304014,-0.0263630993182663,0.5230179028132992,0.2340935279626906,0.0176884360373845,0.0755614056968018,0.0802161059543199,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.1250905457882822,-0.210357156486465,-0.0299140006117446,0.4923664122137404,-1.2426379896908426,-0.123567668563967,0.0994397962955483,-0.1877463622696879,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.0462858702048495,-0.1611217713710637,-0.0383735416825789,0.5153061224489796,-0.2593731564338671,-0.0255931241076336,0.0986729870566201,-0.058180139299384,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.1818592600638979,-0.0653872338800432,-0.0222683990368507,0.5501432664756447,1.4599690825834686,0.1242927800930784,0.0851338439805436,0.2515571791531569,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.3948528460846059,-0.0734723105167427,-0.025372052954356,0.593558282208589,1.879685492272361,0.131087373962044,0.0697389933055087,0.4956485570765271,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.0370857670172117,-0.0845936178429627,-0.0259460909115517,0.5076628352490421,0.2456465179371226,0.021355971299138,0.086937814052811,0.0646480185770536,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.0997497021160849,-0.1942633552749882,-0.041392912896324,0.5268199233716475,0.2962833956928256,0.0271641752520459,0.091683083314627,0.1644608041213731,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.1652806398789141,-0.1351278739506145,-0.0251262693821601,0.5697823303457106,0.688204605395748,0.0522453418250685,0.0759154202332389,0.2366268355547894,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.0351984943173457,-0.0788412132678156,-0.0238144625955804,0.5255102040816326,-0.4879285824093571,-0.0423160215428131,0.0867258510125796,-0.0480979191442727,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.152350505231547,-0.1897240960560611,-0.0299140006117446,0.4375,,,,-0.2372602376937146,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.0462858702048495,-0.1611217713710637,-0.0383735416825789,0.5153061224489796,-0.2593731564338671,-0.0255931241076336,0.0986729870566201,-0.058180139299384,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.0360737148142751,-0.1282016448972087,-0.0280002558656962,0.5161290322580645,-0.3703618546935378,-0.0375320260863004,0.1013388004478943,-0.0472309988681482,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0639868781792105,-0.0121871332083386,-0.0121018323103523,0.6352941176470588,,,,0.0915131367983051,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.1650040471118572,-0.0482502994190906,-0.0146690661066555,0.6111111111111112,2.5467362440290535,0.1807452966221428,0.0709713450090911,0.2264050674082017,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.0788825974062359,-0.0121871332083387,-0.0121018323103523,0.6461538461538462,,,,0.1116545846361895,source: cesare/outputs/p4_component_by_episode.csv
Cesare,P4-C components,(control) gross-matched de-risk,daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1029361412540569,-0.1595112191400297,-0.0358529479062058,0.4862385321100917,,,,-0.1532507403758012,source: cesare/outputs/p4_component_by_episode.csv
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.057127660219351895,-0.1550278419586273,-0.0499422502450663,0.48847926267281105,-0.3929376438186139,-0.057544127245654914,0.14644595179640812,-0.044884467035927744,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.08026188895164021,-0.13669969391003634,-0.03313521719540436,0.5217391304347826,0.29270005955463674,0.030205947279601544,0.10319761234610601,0.08490524985001086,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.14770155574325938,-0.23594853771743074,-0.03560597107826213,0.4847328244274809,-1.0917326011379769,-0.14489730494239192,0.1327223395100201,-0.13645734913532293,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.03363953336846803,-0.15337296961511127,-0.05024152648132862,0.4872448979591837,-0.1374279137857607,-0.015563328173746454,0.11324721262965877,-0.021929254785690785,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.21053806392831564,-0.10603911421509071,-0.03843325888852593,0.5616045845272206,1.2274821599051293,0.14495742990483057,0.11809330892111228,0.18184494736617898,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.7499541777935435,-0.0986564597308478,-0.04427865460842405,0.5950920245398773,2.064932853678772,0.22216869093054667,0.1075912422695697,0.5206738697952428,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,-0.0030936789584169455,-0.09992769491808051,-0.03314725700125529,0.5306513409961686,0.037120351092671866,0.003833582450983282,0.10327441250252858,0.007193009642716077,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.18908201839006233,-0.21804669600689686,-0.0605516761084039,0.5383141762452107,0.43087921022583336,0.048048029373534654,0.11151159822343625,0.18030651121573973,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,0.2632759398847482,-0.17784054426251994,-0.03789667228965589,0.5620998719590269,0.7487751557669811,0.08134106680639559,0.10863216571745997,0.22834748308705285,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.08075985309993827,-0.13271402759104967,-0.03449046912362181,0.5153061224489796,-0.8871904990879392,-0.10168289128334634,0.11461224098756656,-0.0716373132213348,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.1755431258280684,-0.2239826998463853,-0.03560597107826213,0.453125,,,,-0.17015468150676713,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,euro_2011,2011-07-01,2012-12-31,392.0,-0.03363953336846803,-0.15337296961511127,-0.05024152648132862,0.4872448979591837,-0.1374279137857607,-0.015563328173746454,0.11324721262965877,-0.021929254785690785,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,gfc_2008,2008-09-01,2009-06-30,217.0,-0.057127660219351895,-0.1550278419586273,-0.0499422502450663,0.48847926267281105,-0.3929376438186139,-0.057544127245654914,0.14644595179640812,-0.044884467035927744,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,oil_2026,2026-02-01,2026-05-31,85.0,0.0866741952855552,-0.017598856717135236,-0.016980692652111884,0.6,,,,0.0766308527461533,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,rates_2022,2022-01-01,2022-10-31,216.0,0.28846438206468017,-0.045352524672339856,-0.018698393618591002,0.5740740740740741,3.1525511368900556,0.3003823562638924,0.09528231049099337,0.23321877079020503,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,semis_2026,2026-04-01,2026-06-30,65.0,0.09983721050688121,-0.017598856717135236,-0.016980692652111884,0.6,,,,0.08710571224692773,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_carry (anchor),daily_net,STRESS,taper_2013,2013-05-01,2013-09-30,109.0,-0.1448215673001101,-0.19889368560164666,-0.03384929271706747,0.46788990825688076,,,,-0.13790614949420496,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,GFC 2008-09,2008-09-01,2009-06-30,217.0,-0.1203108073053133,-0.1844797667483845,-0.04876174943239181,0.46543778801843316,-0.9991373724969893,-0.13910849657160587,0.13922859899030054,0.7874031436364931,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,calm 2017-19,2017-01-01,2019-12-31,782.0,0.008185126155478395,-0.21813766899943687,-0.023301337101154642,0.5166240409207161,0.07632097327060793,0.0076610948336926915,0.10037994152051866,-0.15627206280780148,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,covid 2020,2020-01-01,2020-12-31,262.0,-0.17877275024220207,-0.25283560671571403,-0.03552529092578052,0.4541984732824427,-1.4599475517499454,-0.18164186419559625,0.12441670522881032,1.2413692843523583,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,euro crisis 2011-12,2011-07-01,2012-12-31,392.0,-0.20225421641256358,-0.25831446282908577,-0.04732609523221405,0.4744897959183674,-1.17904137699633,-0.13832635571113164,0.11732103589402887,1.4144081687613297,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,pre-crisis 2007-08,2007-05-01,2008-08-31,349.0,0.2584581794273719,-0.09778820949152633,-0.023677952368562547,0.5501432664756447,1.5420785100508398,0.17226642257094252,0.11171053966977543,-1.5682302086748618,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,recent 2024-26,2024-01-01,2026-06-30,652.0,0.13501281028548084,-0.16773412356778084,-0.04432097416566598,0.5214723926380368,0.4896297424777634,0.05532304274113251,0.11298954687918088,-0.9408868685172267,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,recovery 2009-11,2009-07-01,2011-06-30,522.0,0.04271804237310284,-0.1364178581521679,-0.028383961152996073,0.49808429118773945,0.24967622462541886,0.025333939220453558,0.10146716716203653,-0.3449506604670796,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,taper + EM 2013-16,2013-01-01,2016-12-31,1044.0,0.15988272325462471,-0.24168108824054557,-0.03408053146748795,0.5220306513409961,0.3842782382322207,0.04168598464943058,0.10847865036853738,-1.1352050553142665,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,ERAS,tightening 2021-23,2021-01-01,2023-12-31,781.0,-0.24482654524130154,-0.2743217276900437,-0.06684006609495688,0.5160051216389244,-0.7069759183918097,-0.08356370848222291,0.11819880466693841,1.702364259031055,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,china_em_2015,2015-06-01,2016-02-29,196.0,-0.024880521957135082,-0.13040084839654564,-0.031435302938192564,0.5204081632653061,-0.24018938299717058,-0.026375065825394544,0.10980945742179304,0.13484454341065874,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
Cesare,"Phase 3 D1 rerun (null, model-free)",U21_clean_bkm,daily_net,STRESS,covid_2020,2020-02-01,2020-04-30,64.0,-0.14568608928151616,-0.2014453915901926,-0.03552529092578052,0.4375,,,,1.0063087625066107,"matched 21-name option universe, not the ALL-27 book; rebuilt live from cesare/d1_bkm_rerun.py"
