date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,BRL,CLP,CNH,COP,HUF,IDR,ILS,INR,KRW,MXN,MYR,PEN,PHP,PLN,SGD,THB,TRY,ZAR
2014-08-31,0.0,0.0,-0.16652189202029583,-0.194139521564618,0.0,-0.17499613150536553,0.0,0.0,0.0,0.1648653577254937,0.0,0.0,0.0,0.0,0.1931650468292349,-0.2056409882995442,0.2955548182227945,0.0,0.0,0.0,0.0,0.0,0.0,-0.2587014666101765,0.0,0.17934793369663263,0.16706684352584422
2014-09-30,0.0,0.0,-0.1824009309716503,-0.20698917895683738,0.0,-0.18269787063640586,0.0,0.0,0.0,0.16424510634975215,0.0,0.0,0.0,0.0,0.1903235461339357,-0.14013404829691256,0.26858357896349316,0.0,0.0,0.0,0.0,0.0,0.0,-0.2877779711381938,0.0,0.18882647589638024,0.18802129265643877
2014-10-31,0.0,0.0,-0.15821240792681854,-0.174320105215512,0.0,-0.18295167269946164,0.0,0.0,0.0,0.11621407341436067,0.0,0.0,0.0,0.0,0.17299934555638724,-0.17539371879862778,0.20259706654275178,0.0,0.0,0.0,0.3616348641373383,0.0,0.0,-0.30912209535958,0.0,0.14655465034916199,0.0
2014-11-30,0.0,0.0,-0.19696135120419303,-0.20317248396114063,0.0,-0.1773573453634274,0.0,0.0,-0.16897219341089287,0.0945450916999455,0.0,0.0,0.0,0.0,0.2728454071932029,-0.25353662606034616,0.29412320164328887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17318602887969503,0.16530027058386776
2014-12-31,0.0,0.0,-0.1888956992816675,-0.19464314924282514,0.0,-0.16516051214977603,0.0,0.0,-0.16091156053760836,0.08490036997509981,0.0,0.0,0.0,0.0,0.2787544909722603,-0.290389078788123,0.3160933685771398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16941683114264242,0.1508349393328577
2015-01-31,0.0,0.0,-0.21148956758174406,-0.21356647403430354,0.0,-0.15599801796636348,0.0,0.0,-0.1761261744703504,0.07149524810603318,0.0,0.0,0.0,0.0,0.19363214012997343,-0.24281976594723864,0.24447924221037562,0.0,0.0,0.0,0.36582324792248844,0.0,0.0,0.0,0.0,0.12457012163112938,0.0
2015-02-28,0.0,0.0,-0.053986296140428325,-0.2368779413674121,0.0,-0.20917135667828343,0.0,0.0,-0.23229496288369442,0.10779497048102804,0.0,0.0,0.0,0.0,0.2533013509874207,-0.26766944293018174,0.31149395830966875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15989949274361315,0.1675102274782693
2015-03-31,0.0,0.0,-0.05854574162766789,-0.2332385835548998,0.0,-0.2278235698174889,0.0,0.0,-0.2174781217672045,0.0885512427403094,0.0,0.0,0.0,0.0,0.0,-0.2629139832327388,0.272930209670568,0.0,0.0,0.0,0.3796526456761854,0.0,0.0,0.0,0.0,0.12492760739238327,0.13393829452055384
2015-04-30,0.0,0.0,-0.0605858068977014,-0.18414748803734426,0.0,-0.30424268337361804,0.0,0.0,-0.21234743882472054,0.06155529762370662,0.0,0.0,0.0,0.0,0.20352035138124933,-0.2386765828666157,0.2566353564459519,0.0,0.0,0.0,0.38725072810048344,0.0,0.0,0.0,0.0,0.09103826644860868,0.0
2015-05-31,0.0,0.0,-0.1623469580179329,-0.1602859484325667,0.0,-0.30811417427346044,0.0,0.0,-0.1620670838123758,0.08419474659851879,0.0,0.0,0.0,0.0,0.29613204715048075,-0.20718583546366415,0.36215567826347883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13904936748465563,0.11846816050286599
2015-06-30,0.0,0.0,-0.15112383728535644,-0.14750924810877689,0.0,-0.3238016056832316,0.0,0.0,-0.16434084737222995,0.09097144016784418,0.0,0.0,0.0,0.0,0.3012517659302558,-0.2132244615504052,0.33344038047269914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14667026525754703,0.12766614817165378
2015-07-31,0.0,0.0,-0.16086006990709292,-0.16077506561651944,0.0,-0.2693598541235481,0.0,0.0,-0.15643642208185118,0.09792695323526317,0.0,0.0,0.0,0.0,0.32195712273751287,-0.2525685882709883,0.31083316868103383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12673771321691954,0.1425450421292706
2015-08-31,0.0,0.0,-0.18086919816487745,-0.16038278364404537,0.0,-0.23247090756448902,0.0,0.0,-0.17142324339809364,0.05652748132564525,0.0,0.0,0.0,0.0,0.23662988101958254,-0.25485386722849457,0.23314935243739607,0.0,0.0,0.0,0.40000307088466547,0.0,0.0,0.0,0.0,0.07369021433271064,0.0
2015-09-30,0.0,0.0,-0.18585693785278415,-0.1839881471212081,0.0,-0.20441388091842458,0.0,0.0,-0.1850557393992001,0.0841901099745262,0.0,0.0,0.0,0.0,0.2536240172046416,-0.24068529470838293,0.25546284309915057,0.0,0.0,0.0,0.2797425765255991,0.0,0.0,0.0,0.0,0.12698045319608253,0.0
2015-10-31,0.0,0.0,-0.19051382531132532,-0.1751400997831444,0.0,-0.20646124566563623,0.0,0.0,-0.17724877791972063,0.0628955909924697,0.0,0.0,0.0,0.0,0.2677651219553242,-0.25063605132017347,0.2760020563222554,0.0,0.0,0.0,0.24116614161365668,0.0,0.0,0.0,0.0,0.15217108911629412,0.0
2015-11-30,0.0,0.0,-0.1878213556590517,-0.1745657458903775,0.0,-0.2110914754063442,0.0,0.0,-0.17651665632009883,0.08854250804010018,0.0,0.0,0.0,0.0,0.17527639178293414,-0.25000476672412775,0.3824602864091916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20262205149209697,0.15109876227567715
